gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj),np_score
Tcf7,-0.2118276405482042,0.3977764295620593,0.8861904734223389,0.4003609547822531,0.05247292295973053,0.0104068102665933
Ddx3x,0.0296118351800841,0.868128203030251,0.9880203775175228,0.061416134550220346,0.005234098173351425,0.010902640472888
Slc5a5,0.1222971950668036,0.7104669488842161,0.965303071111525,0.14845612076406187,0.015336312099889336,0.010652534500623
Txnrd3,-0.0360316165197896,0.9009848029350594,0.9902870533280372,0.04528253427854654,0.004238898729432972,0.01
Fmr1,0.0327667879898445,0.8779482700032054,0.9885117267069136,0.05653107260643741,0.0050181742876936695,0.0129809862383483
Pxmp4,-0.0032421429839798,0.9899088605491188,0.9998391924665904,0.004404788415222094,6.984344023447095e-05,0.01
Dlg3,0.2943188530381223,0.5161664882457211,0.92205694809592,0.2872101951474488,0.0352422552153071,0.0108901483495299
Dbh,5.8946323844819934,4.691404561135999e-06,0.0008451538354791,5.328697114251074,3.073064233276422,0.0100249190446506
Mmp11,-1.7643121173365737,0.0252720742703846,0.3510878513708043,1.597359110782442,0.45458419808778183,0.01
Smarcb1,0.0920212851640215,0.6838242890418975,0.9606347599030124,0.1650554773774988,0.017441702767901197,0.0114958392044213
Hip1r,0.0624279837565915,0.7930454222268534,0.9758428056998992,0.1007019374522078,0.010620135320371123,0.01
Nsun5,0.3621448939698208,0.3345257281008406,0.8617148102775606,0.4755704753773577,0.0646364427785232,0.01
Top1mt,-0.2828275820865959,0.6434025999168516,0.9558187748139012,0.19151718849581353,0.019624443036825173,0.01
Mmp14,-1.0566904150702152,0.0017222557316609,0.0723670618829004,2.763902361242931,1.1404590594583224,0.0106180809949521
Oxa1l,-0.2311956164382479,0.3450605005621953,0.8673002554686421,0.46210475200865747,0.06183052568554133,0.0100608777437118
Ccl3,-1.3140752344123927,0.3984981316690549,0.8864872055840433,0.3995737104227545,0.052327528065710886,0.0101467097971013
Ilf2,0.2258068314173296,0.4444498041166589,0.9008696265942449,0.35217728087178907,0.04533805535562132,0.0102918174567286
Snapin,0.0911543767219508,0.6576475546787142,0.957903844029272,0.18200679037701797,0.018678083931255567,0.0119226630312866
S100a4,0.4075940636633736,0.5440576155919531,0.9311424660159372,0.2643551061681977,0.0309838663107361,0.01
S100a6,-2.2439272816179683,3.4320689064758213e-11,2.151632638847821e-08,10.464444001300663,7.667231876379414,0.01
Icam2,0.601700487134137,0.0031266099198602,0.1096271974809161,2.504926298552291,0.9600816880909352,0.0109915655816126
Epn2,-0.0924515175778754,0.6247891109522408,0.9530770619465522,0.20426654810413092,0.020871982651191397,0.0113335953025914
B9d1,-0.6906037899426075,0.0727898923006055,0.5729964751518787,1.1379289231984828,0.24184804963260503,0.01055
Sec24b,-0.3469257742570039,0.0861067759285305,0.608454237659089,1.0649626716290177,0.21577207984887145,0.01
Rmnd5b,-0.0962475234343285,0.6627032462683935,0.957903844029272,0.17868090200133208,0.018678083931255567,0.0115946655831468
Nhp2,-0.0192494776626143,0.958193859212506,0.9961155499866152,0.018546616736763957,0.0016902802401106024,0.0113205534487396
Mfsd10,-0.0736943769207341,0.8319707022303683,0.98226620905492,0.07989196707912613,0.007770795863036959,0.01
Kctd10,0.3477373505817142,0.124888666101868,0.6854816956601287,0.903476972937013,0.16400413763586458,0.01
Poldip2,-0.2229376937281117,0.3257982563846135,0.8586656370648623,0.48705124428953284,0.06617591678186885,0.01
Ift20,0.1456990075415987,0.5925003618990723,0.9471673856822954,0.227311380050817,0.02357326465627935,0.0106187291670952
Col6a1,-1.5038602927875684,0.0004410558307508,0.0281002765664934,3.355506432182311,1.5512894056923976,0.0107963230676888
Lgals9,0.16939959498567,0.4183413165766944,0.8959635707038881,0.3784692411445388,0.04770964811009947,0.0101039283569897
Araf,-0.0221812722196487,0.9208672675875949,0.9915306140522956,0.03580296384061671,0.0036938721710079096,0.0107990509557028
Cfp,-0.6732879218419341,0.2983041686543396,0.8460156915742855,0.525340677543312,0.07262158175893704,0.0100673848262449
Timp1,-2.412350659339923,3.7170211350940856e-05,0.0046605497800263,4.429804969485754,2.3315628489005293,0.011626548418035
Uxt,0.4044031843992189,0.4373083096502393,0.9008696265942449,0.3592122701946855,0.04533805535562132,0.0100851511171718
Cnnm3,0.0336766713641197,0.8858228270508197,0.989260141421634,0.052653132434107366,0.004689488859884109,0.01
Mcm3ap,0.0632188255107054,0.8071800262916671,0.979251512842496,0.09302959327589856,0.009105748839437352,0.0101562190898959
Pcnt,-0.2866228453134968,0.2614289400286169,0.8242807776056934,0.5826463379526959,0.08392482787328888,0.01
Mxd1,-0.4651975001386413,0.0586748120887196,0.5250626788393314,1.2315482925936705,0.2797888500240533,0.0106573699923578
Snrnp27,0.3103644731444171,0.2540027237960945,0.8228575217147974,0.5951616262018293,0.08467535663440304,0.0106553501677389
Ocrl,-0.1025924763974118,0.6561886160270765,0.957903844029272,0.18297130829850566,0.018678083931255567,0.0105767274681162
Agpat3,0.0696117404622069,0.7385094805320953,0.9692829631737252,0.13164392510985645,0.013549420673056716,0.01
Sema6b,-0.1656222520383836,0.5748928117380204,0.9432106337230004,0.24041312158889944,0.02539131166488783,0.0106319250586086
Uhrf1,-0.948344466718872,0.0608299812415134,0.5341110901950925,1.2158823174629105,0.2723684043178352,0.010621295686062
Lsr,0.4436274006344631,0.0606445924641778,0.5336941050629748,1.2172079180895539,0.27270759418490836,0.01
Ckb,0.1413515220798284,0.6189298194207882,0.951806290209393,0.20835859292856596,0.0214514294025665,0.01
Sp1,-0.1167176961586849,0.5869772476991886,0.9457802647735546,0.2313787324665203,0.024209752478941585,0.0128327180937886
Itgb7,-1.4835506452478069,0.0514223341807797,0.4938371590780399,1.2888482135970005,0.30641623442155524,0.0107147750201639
Rarg,0.5044463386544955,0.0951021571975226,0.6303443899275779,1.0218096318706302,0.200422108038945,0.0133
Pfdn5,0.2354596405093366,0.4138718648506529,0.8945819525312764,0.38313409608153864,0.048379867615564225,0.0102994949163706
Efnb2,-0.1368083703693181,0.5267025503064662,0.9252771251341392,0.2784345787730603,0.03372817440534225,0.0111774692316752
Rrp15,-0.192520308070749,0.5906427859731391,0.9466627998849,0.22867509607904346,0.02380468860792093,0.0103405178352923
Rnd2,0.5030031458654664,0.0503589721472871,0.4914561109391427,1.297923142649102,0.30851526039140603,0.01
Acp5,-0.5360858014747315,0.3829048471279992,0.8806419066626046,0.41690913595678053,0.05520065183210951,0.01165
Fbxo9,0.0166638327515004,0.94431977398178,0.9945117469168416,0.02488091612633656,0.002390082734584275,0.01
Vps50,0.2908397853441277,0.2384356080337984,0.8106225288120966,0.6226288864410044,0.09118133051930012,0.0107504565305706
Hars1,0.0756292951339161,0.7771685163401912,0.974786149675392,0.10948480130009416,0.011090650150303414,0.0108538721682833
Zmat2,0.3792546514817123,0.1108107959682748,0.6629127283096242,0.955417925518767,0.17854364219597918,0.0105138416106649
Ube2c,0.0016039241532983,0.9967146146812652,0.9999260987320197,0.0014291736956201,3.209609887532843e-05,0.0104164044614814
Smg5,0.0056810032861003,0.9803316459681366,0.9984847337103956,0.008626977727749056,0.0006585708694119499,0.0113086071573679
Cct3,0.0219061672207553,0.931935938624669,0.9924941511403472,0.030613940068780435,0.003272043894779027,0.0102856839965525
Mef2d,0.0248723077046631,0.9092507372064448,0.9915306140522956,0.041316338153854056,0.0036938721710079096,0.0121121620957308
Snd1,-0.0564951929298319,0.7827516031108916,0.974786149675392,0.10637603425528071,0.011090650150303414,0.01
Slc19a1,0.3331315954620716,0.2649240123552472,0.8248891352040463,0.5768786760524952,0.08360441654645037,0.0199
Kpnb1,-0.1968558808454483,0.3273292433552961,0.8586998066101963,0.48501519340722327,0.06615863490974978,0.0123839517615055
Mrpl10,0.3567529419922705,0.240402850500163,0.8106355154666643,0.6190603871303959,0.09117437291938298,0.0102295938561042
Cyp51,0.8366142151150365,0.00059288319139,0.0347300243239492,3.227030862001214,1.4592949125212786,0.0110605982342761
Tubb6,-0.9838746831969264,5.8895299727221616e-05,0.0065465676072676,4.229919363684618,2.183986342746717,0.01
Col1a1,-2.174308423869772,3.090622930953082e-09,1.562559135381537e-06,8.509953977465202,5.806163537706187,0.0124383486706028
Itga3,-0.2166297509648621,0.3890508137784341,0.8837091890361446,0.4099936719330071,0.05369062907697532,0.0119539819434361
Foxm1,-1.1442885086361358,0.0008285125729481,0.043984152763005,3.081700896634446,1.3567037691335893,0.0101859123337688
Itfg2,0.094799181256093,0.7432902737811158,0.9699612514878772,0.128841550058382,0.013245614807079416,0.0106389374518518
Tulp3,-0.0850138609667942,0.7333849270979613,0.9688701290351568,0.13466802012596202,0.01373443349970472,0.01
Gtf2h4,0.3898921012192377,0.5711950714042184,0.9425153887405862,0.24321554855538693,0.02571155020380348,0.0105441088227612
Tubb5,0.3412160999323144,0.0570920899576242,0.5182923477753851,1.2434240585794059,0.2854252031679117,0.01
Ell2,0.1307054060231731,0.625674453148169,0.9530770619465522,0.20365157729558658,0.020871982651191397,0.0102008163616651
Jup,0.3041841380848309,0.1398793242769148,0.7097121499117018,0.8542464743290212,0.14891775980642272,0.0123251579108732
Fkbp10,-0.7434699360022755,0.0013649307583749,0.0634794058635306,2.864889379405957,1.1973671466840086,0.01
Klhl10,-0.1428128105881123,0.5462026634151388,0.9323401573621536,0.2626461864671064,0.030425609627489695,0.01
Nom1,0.0211539790170323,0.9365624663204796,0.993645846909474,0.02846325099183095,0.0027683783184201923,0.01
Ergic1,-0.017951310373549,0.9425053309035084,0.9942618053708324,0.02571618470261537,0.002499243714402008,0.0106692827334559
Tcea3,-1.6483916551793882,0.0975799935220105,0.634583721805949,1.0106392150550212,0.19751107251377215,0.0100851511171718
Ifrd1,0.3141541996759405,0.1972476609629774,0.7711824204871602,0.7049881381154744,0.1128428789657528,0.0106573699923578
Stk38l,0.0999497158781987,0.6845780856807618,0.9606347599030124,0.16457700736035152,0.017441702767901197,0.01
Brpf1,-0.2845227874253862,0.1771203733647648,0.7493670739142578,0.751731480983836,0.12530539308302144,0.0112375
Akr1b1,0.1561697102078282,0.8403052971571883,0.9850785834485394,0.07556289872157296,0.006529122805170799,0.0106936927809649
Gstt1,-0.0625569835200555,0.9076137905962433,0.9915306140522956,0.04209891391717045,0.0036938721710079096,0.0130502462524753
Gstt3,0.1768411579483885,0.5686113575923298,0.941301563899864,0.24518446984709918,0.02627121976462641,0.01175353075972
Ddx18,0.4728873757660626,0.2566775339030256,0.8237730454919812,0.5906121419593605,0.08419242260733965,0.0107992351317307
Eef1e1,0.4838591926453815,0.176961965635289,0.7493670739142578,0.7521200663483936,0.12530539308302144,0.0101843477111159
Akt1,0.0327762929062367,0.8659884700317662,0.9880203775175228,0.062487890240061184,0.005234098173351425,0.0149804183874256
Il16,-0.7559242615735834,0.1602341332853094,0.7367109395110032,0.795244964416301,0.13270288120526333,0.01
Tcirg1,-0.2273751502278,0.4373664809024097,0.9008696265942449,0.35915450368733187,0.04533805535562132,0.0105573105897962
Naglu,-0.0522768449672927,0.8456127116840669,0.9858143432181182,0.07282849711412186,0.006204867318274581,0.0135845172393009
Smo,-0.0256840674942262,0.9186559009397618,0.9915306140522956,0.036847130950530424,0.0036938721710079096,0.0101458689605005
Crnkl1,0.0146474249777494,0.9482354346563422,0.9954299782546344,0.023083819542081774,0.0019892842324240254,0.0120833788678785
Chordc1,0.256142557971696,0.2184046075246473,0.7920072683326694,0.6607382038728757,0.10127083282681115,0.01
Rtcb,-0.0240410877087486,0.9249360838557218,0.991840682962868,0.033888277409985894,0.0035580819453743563,0.0103010992789572
Pwp1,0.171400005249294,0.5175220270299588,0.92205694809592,0.2860711608198758,0.0352422552153071,0.0100971931161855
Capns1,0.2858555334775265,0.1557406317397903,0.7317730057340964,0.8075980679823102,0.1356236151786745,0.01
Clpb,-0.0838051533046004,0.7565246743428047,0.9728575747555944,0.12117690272847371,0.011950735297138582,0.0109698150371291
Rac1,0.1811680612545048,0.39093098283291,0.8838145282328077,0.4078999086413147,0.05363886373833108,0.0112983913095955
Nup214,-0.2011790111361435,0.3686179248959741,0.8788116726540293,0.43342355003356714,0.05610418327682607,0.010478853622631
Ltbp1,0.1160873706884916,0.760033115517173,0.9735788561023708,0.11916748459677261,0.011628866554674764,0.0107027246955137
Ugp2,0.0890911429975417,0.6601392198217759,0.957903844029272,0.18036446442127896,0.018678083931255567,0.0103134817028967
Trmt1,-0.2357826838555549,0.4484506440995978,0.9008696265942449,0.34828534788121523,0.04533805535562132,0.01
Nacc1,-0.1359527755433231,0.4964635282765777,0.9182290392587682,0.30411265059261083,0.037048976664294575,0.01
Uba1,0.1223334541327253,0.5248791739445979,0.9243393972040216,0.2799406587433365,0.03416853606469223,0.010486723270055
Esam,0.2594057514122592,0.1916077888846993,0.7643341499592498,0.7175868407643056,0.11671673598282456,0.01
Spa17,0.447502665443968,0.5070835241883754,0.9207204738697896,0.2949205000226565,0.03587219942502112,0.01
Emd,0.4317178651000333,0.0586685240516134,0.5250626788393314,1.2315948373726016,0.2797888500240533,0.0105783543436499
Taco1,0.3514951264188631,0.4366519638826448,0.9008696265942449,0.3598645822214641,0.04533805535562132,0.01
Gria3,-0.3452637455525281,0.5149189991074636,0.9217961705324133,0.2882610835945809,0.035365100420758744,0.0101327419117608
Ap4e1,-0.0606967778600089,0.8179956836603282,0.981870752619474,0.08724898797592306,0.007945676284737909,0.0102756625847952
Blvra,0.1968811199768804,0.5643363082696494,0.9401064155967522,0.24846200719249803,0.026822983537897492,0.0118211439868035
Idh3g,0.0719104093036486,0.7528608547184404,0.972359965059919,0.12328528357621948,0.012172930650885956,0.0101873543202345
Bcap31,0.3423246047665085,0.0982783488917175,0.6353921413200732,1.0075421484194655,0.1969581609322794,0.0226784353318813
Fam98a,0.1415970635500351,0.5198896676436101,0.9229024621243564,0.2840888137069386,0.03484419539827846,0.0114568697551668
Ltbp2,-1.4053081863163328,0.0931846718800868,0.6265742731867086,1.0306555196778924,0.203027440993454,0.0101556165454976
Kmt2a,-0.6562605306648992,0.0022006796106369,0.086661436023903,2.657443180282028,1.062174118762413,0.0109295096761255
Ift46,0.0262356874924478,0.9180260881333464,0.9915306140522956,0.03714497699988064,0.0036938721710079096,0.01
Trappc6a,0.0241546166460523,0.9584452977096012,0.9961155499866152,0.018432668994374842,0.0016902802401106024,0.0107011301083104
Supt6,-0.3061506362761617,0.1521981754599102,0.7275822548381827,0.8175905538232813,0.13811790158194087,0.0107523403263989
Spag5,-3.1895598755655263,0.0123234001960197,0.2486564540306064,1.9092694478021988,0.60440026390611,0.0100919714603141
Sdf2,0.2610799840213085,0.2481859181101139,0.818292078294568,0.6052228636937308,0.08709165311280566,0.01
Ccne1,0.114369943149624,0.8912949386246316,0.989290740087755,0.04997855968741575,0.0046760559661686175,0.0104051078869713
Bbc3,0.141311268683391,0.7517476551875161,0.9720163906372477,0.12392791785426367,0.012326411716426601,0.0103475234085664
Psmc3,0.247324344161968,0.2834859880257787,0.8377235816878633,0.5474684022859715,0.07689925911559836,0.0103464379462495
Acp2,0.106974899858138,0.6780778368529806,0.9594510040033252,0.16872045041690523,0.017977198348309815,0.01
Slc39a13,-0.1823730939454401,0.4188472347116792,0.8959635707038881,0.3779443474853351,0.04770964811009947,0.01198
Nr1h3,0.1764430076494094,0.6737448927747953,0.9585399810386106,0.17150451389890578,0.018389767833050005,0.0114061781202959
Ddb2,0.1122585406952249,0.8191887770245478,0.981870752619474,0.08661600620918312,0.007945676284737909,0.0101805965319573
Spi1,-1.640928786235846,0.0590651692863203,0.5273244520128002,1.2286685469699516,0.27792208998464285,0.0102002731109615
Sf3a1,0.0232817597885268,0.9103352190019146,0.9915306140522956,0.04079865498130806,0.0036938721710079096,0.0111057202035176
Stat6,-0.1040751617329102,0.6067694839699541,0.9492604421652177,0.21697626914555035,0.02261461678517339,0.0120362677493466
Vrk3,-0.3890552191704299,0.2050761547178088,0.7801000254648512,0.6880848343976879,0.10784970792193525,0.01
Smg9,0.2310243476702369,0.4636371241221202,0.9070165221605158,0.3338217967035309,0.04238480178468245,0.0106997200678635
Paxip1,-0.1411576366172733,0.5262739744310687,0.9252197358607108,0.27878810640386176,0.0337551118677111,0.01
Rmnd5a,-0.1783581992132048,0.4199096739475119,0.8959635707038881,0.3768441198997439,0.04770964811009947,0.0112754132141491
Rhoc,0.6268408227065015,0.0112378398182378,0.2374577216400568,1.949317162537543,0.6244137034829171,0.01
Ppard,-0.1239761870871868,0.5837147556067703,0.9448065025947444,0.23379932810906223,0.024657126369036376,0.0100402821641117
Ciao3,-0.0700056133207424,0.853126254622362,0.9869236346465532,0.06898669259763428,0.005716450506337219,0.0116870104511118
Angptl4,-0.3849954083727674,0.2009801998503179,0.7752662850827129,0.696846726257702,0.11054910229505126,0.01
Dbf4,0.1890587710295663,0.5710776812035577,0.9425153887405862,0.2433048125537438,0.02571155020380348,0.0107323298948916
Daxx,-0.4283389101892051,0.1055601143711677,0.6523831516322208,0.976500147906894,0.18549726352330181,0.010429270894519
Cd320,0.3055971422704959,0.1349097199819644,0.70096616401596,0.8699567591312223,0.15430294513721413,0.01
Ipo4,0.0851007366680044,0.7459778272532743,0.9699643690707904,0.1272740808981882,0.01324421892979241,0.0111996248253088
Tm9sf1,-0.0900152472313758,0.6999355488777246,0.9624976416286636,0.154941948636362,0.016600325953396777,0.0103495203062043
Rec8,-0.7747501491570058,0.4547491206286934,0.9042056083723852,0.34222813208080705,0.04373280356402758,0.0107749142570784
Gmpr2,0.0450208210017824,0.8489899763595069,0.9863426230178568,0.0710974372442132,0.005972199217973447,0.0109989813128793
Mdp1,0.3304146995429386,0.1773633112961177,0.7493670739142578,0.7511362117282117,0.12530539308302144,0.01
Ncan,-2.2144865941188505,0.006450471139856,0.1734103502143473,2.190408563509377,0.7609249846750981,0.01
Borcs8,0.0964411528021486,0.6937273446672045,0.9611729732115538,0.1588111865671794,0.017198449426716503,0.01
Snx9,-0.3249179387979476,0.1890159483146983,0.7604627898745302,0.723501550467722,0.11892203150910424,0.01
Ranbp3,0.1448168340320927,0.5721497312553927,0.9425153887405862,0.24249030171673283,0.02571155020380348,0.01
Ndufa11,0.6890891121927083,0.0686298696596843,0.5605189927963693,1.1634868259109261,0.2514096670531102,0.0101823487531193
Use1,0.2363991354411547,0.3696165192210755,0.8788116726540293,0.4322486271536676,0.05610418327682607,0.0106810160891196
Braf,-0.147123658955888,0.5287028877884733,0.9252771251341392,0.27678831746102484,0.03372817440534225,0.0122780745999569
Ndufb2,-0.474535140607087,0.1600969129506435,0.7364833920385783,0.795617042230773,0.1328370422053632,0.0102132602556059
Hltf,-0.0712282511397193,0.7644850873734117,0.9743160313404452,0.11663098184695872,0.011300151534742694,0.01
Prpf6,-0.0454240613749727,0.8716319863363742,0.9880203775175228,0.059666840800160104,0.005234098173351425,0.0111856944608521
Rgs19,-0.0357086916440802,0.8934887286987088,0.9893980957684074,0.048910921719982146,0.004628929830002894,0.0101164895248691
Snrpd1,0.3966712003906374,0.193097283360612,0.7671242105792481,0.7142238361625773,0.11513431062507593,0.0118014896904904
Tiam1,-0.0221281867648944,0.9307309056044896,0.9924941511403472,0.031175864779909242,0.003272043894779027,0.0102964448900453
Tsc2,-0.308597031320875,0.1613016669494421,0.7379103987444854,0.7923611444324673,0.1319963694686717,0.0105629416427395
Rpl3l,-3.4839180426092904,0.0291219614575937,0.3759707594109286,1.5357793772463162,0.4248459303922667,0.0103017688506972
Nherf2,0.4856967230400693,0.0054269964546953,0.1543900112347233,2.2654404621328457,0.8113808011892096,0.0106291663565459
Puf60,0.233385109673033,0.2589756004616976,0.8237730454919812,0.586741151301033,0.08419242260733965,0.0105210526315789
Uck1,-0.2593118067256806,0.5851035668733104,0.9448425410205789,0.23276725436121015,0.024640561081920066,0.01
Axl,-0.022922994319157,0.9232628404490628,0.9915306140522956,0.03467464360398651,0.0036938721710079096,0.01
Tgfb1,0.2776978081404863,0.2209867597118201,0.7944297094216725,0.6556337460268862,0.09994452282507603,0.0139897702503333
Ccdc97,0.2598604860966556,0.195392943509408,0.7690591671579489,0.7090911246001679,0.11404024669827137,0.01
Gtf2f1,0.2805740642679338,0.3107667729294369,0.8522568035210961,0.5075654219972845,0.06942952313529793,0.0105525214721447
Clpp,0.1865300018225063,0.570546490026573,0.9422777999256304,0.24370896204437673,0.0258210407436295,0.0107757226347684
Alkbh7,0.5356151979860193,0.1356065864618056,0.7020087070678528,0.8677192161138713,0.15365750124901065,0.01
Med6,0.0204926203661752,0.945824978331906,0.9952852399279282,0.024189220867779384,0.0020524364665005655,0.0107028873677617
Prkd1,-0.3965931089301977,0.1914127820295735,0.7642504074792453,0.7180290645760965,0.11676432104683193,0.0104899741115297
Lcp2,-1.2433114670630745,5.632769193898204e-06,0.0009701361711644,5.249278043877382,3.013167302605219,0.0120196967801748
Cse1l,-0.0898162917443989,0.6589352012198572,0.957903844029272,0.18115729122740948,0.018678083931255567,0.0110696823249065
Naa20,0.1568247898833277,0.5589159420212595,0.938856328900184,0.25265350277786464,0.027400861769824137,0.01
Prkra,0.3659952054750636,0.1837029850100217,0.7552127002742665,0.7358837867380222,0.12193071519746837,0.01
Plekha3,-0.0794157847641234,0.7843238525694688,0.9749590681851524,0.10550457718450298,0.011013616952204658,0.0104454793523105
Ykt6,-0.0949578690412522,0.6602766692413993,0.957903844029272,0.1802740481741052,0.018678083931255567,0.0104776268618022
Baz1b,-0.2261092733199984,0.2739790444128309,0.8326892825847736,0.5622826533982606,0.07951702504297124,0.01
Pex6,-0.3492378366749831,0.239124051219529,0.8106225288120966,0.6213767401259255,0.09118133051930012,0.01
Mrpl2,0.4414381982706792,0.2397843152957492,0.8106225288120966,0.6201792282567142,0.09118133051930012,0.0103982236471874
Grin2d,-0.3434371437370505,0.6878910723103353,0.9606347599030124,0.1624803269387074,0.017441702767901197,0.0111648290230145
Ggct,-0.7557566138975653,0.1047465099436457,0.6506904678346254,0.9798604384090845,0.1866255553333719,0.0103413793103448
Flii,0.0361024766770234,0.8607682305708837,0.9880203775175228,0.06511377042114795,0.005234098173351425,0.01
Top3a,0.0925057567650757,0.7878048738134305,0.9752816895684556,0.10358133672346095,0.010869929371854771,0.0115232005483245
Atg4d,-0.0572131456623053,0.909977516469905,0.9915306140522956,0.04096933800163413,0.0036938721710079096,0.010241943077847
Qtrt1,-0.2030102757219099,0.6470777456349027,0.9563403943354554,0.18904353622192333,0.019387499910815436,0.01
Plin4,-0.8073717174788918,0.4110890038823596,0.8926292543430621,0.3860641398994923,0.04932888402969356,0.010857834055122
Chaf1a,-0.3485901661198877,0.4308935714621466,0.9008382388120836,0.36562998513962597,0.04535318715457156,0.0110904722838332
Timmdc1,0.9186317262661854,0.0070709316637423,0.1847045199430575,2.15052335992799,0.7335224767183408,0.01
Pla1a,0.3427522035788999,0.3118707782472416,0.8533433497676358,0.5060253159787047,0.06887619168521662,0.0105417138348951
Mcm2,-0.4496446537586204,0.1180269916270021,0.6776686816638637,0.928018662404276,0.16898258473750769,0.0129810635725052
Il17ra,-1.137442244128473,0.0003993681544968,0.0260804045226219,3.3986265686033024,1.5836856767215584,0.0101315098755881
Lamb1,-1.0277724245801163,5.320516400028988e-06,0.0009369489161534,5.2740462137953505,3.028284086846985,0.0108983328370322
Cd36,-0.3559422780521429,0.614854629182773,0.9512072156517588,0.21122755285313072,0.021724863913065103,0.0100402821641117
Map2k7,0.467380183817583,0.0895040843268978,0.6157601420514198,1.0481571461347965,0.2105884262599632,0.011820079299959
Timm44,0.3006028039104226,0.2865522486327667,0.8379417730966743,0.5427961791972604,0.07678615857901415,0.01
Ap2a2,-0.067380833672016,0.7364709553014712,0.9692829631737252,0.13284437604610083,0.013549420673056716,0.0102756625847952
Pnkp,0.4818989117088821,0.3152798375402281,0.855007884315984,0.5013038019289309,0.06802988047751402,0.01
Med25,0.4779841460083565,0.1906948318084984,0.7628279987071455,0.7196610769983868,0.11757337506381713,0.010539525756046
Relb,-0.1726193715444804,0.5498990123228908,0.934635464880082,0.2597170603564981,0.029357743631095754,0.0101482953983962
Tomm40,0.488539825070195,0.1548384280279409,0.7316197414778169,0.8101212464350798,0.13571458436127481,0.0116530512555105
Apoe,0.1971327325598308,0.3291642563580164,0.8592590589439024,0.48258733053532876,0.06587588051327449,0.0101343012555105
Prkar2b,-0.1425906986099041,0.5406515648934475,0.930083606997758,0.26708253562450296,0.03147801012806964,0.0105307304586699
Cdkn1b,0.2005645526581473,0.4338605506975621,0.9008382388120836,0.36264983683377977,0.04535318715457156,0.0108111749189248
Klf4,0.1852859862626518,0.4971696960596224,0.9183322108114436,0.3034953507366948,0.03700018239069034,0.0100939408734546
Ap1m1,0.4495407959986692,0.0623013431540043,0.5389187690643943,1.205502590289716,0.26847669085349857,0.01
Rab8a,0.5286174022182156,0.0154937814115105,0.2794407779776817,1.80984257541489,0.553710218270267,0.0103490320064478
Hmgn2,0.2071207608449367,0.5827052104736531,0.9441627631311158,0.23455109848812622,0.024953131722572647,0.010088648571491
Fam32a,0.4263485924694935,0.0295624929642911,0.3793915507731623,1.529258945277772,0.420912345280387,0.01
Stk11,-0.1366057600681585,0.5975896207486775,0.9477880312910992,0.22359695418248537,0.023288779891788482,0.0134629011033509
Efna2,0.6388025105322976,0.8310644048321358,0.98226620905492,0.08036531847899604,0.007770795863036959,0.0110799481039828
Atp5f1d,0.5354164649561132,0.0154856374384518,0.2794407779776817,1.8100709129869257,0.553710218270267,0.0112240455847651
Ppp5c,0.2629728401965734,0.3073177597871918,0.8503897679904299,0.5124123412902937,0.07038197394575287,0.0102642455185697
Cdk12,-0.3449221769712238,0.0864265107420301,0.6091609991112152,1.0633530202183838,0.2152679096908729,0.0104427440190091
Lipe,-0.0877501748387182,0.6874047859492686,0.9606347599030124,0.1627874484802565,0.017441702767901197,0.0120602589971411
Pafah1b2,0.1058405315589467,0.6044791703270962,0.9491333633528736,0.21861865984516354,0.022672760281944045,0.01099
Dgcr2,-0.1084838034580286,0.6189504057815436,0.951806290209393,0.2083441480045784,0.0214514294025665,0.01495
Irf3,0.3717658399774415,0.1377917207681064,0.7059714272355198,0.8607768762799561,0.1512128757825554,0.010373746147439
Mpnd,0.1456549377908226,0.6877644563165214,0.9606347599030124,0.1625602722832287,0.017441702767901197,0.0101791181568541
Sh3gl1,0.2608123379298766,0.2155633462694606,0.7882403605091884,0.6664250833099987,0.10334133158959226,0.01
Yju2,0.0447235061350186,0.920774403845838,0.9915306140522956,0.035846761948873776,0.0036938721710079096,0.0115479975582632
Ranbp2,0.1229167406340573,0.5689484988284685,0.9414199558845636,0.2449270441267072,0.026216599912264712,0.0104146059930492
Edar,0.2635750575394799,0.5913848959148253,0.9466627998849,0.22812977163372908,0.02380468860792093,0.01
Grk5,-0.186912641953357,0.4338244454553814,0.9008382388120836,0.36268597969098126,0.04535318715457156,0.01
Dvl3,0.1964193548688421,0.5520924659496347,0.9359594612037452,0.2579881793565568,0.028742961258461576,0.0100939408734546
Abcf3,0.1026827977360619,0.667708104740584,0.9580081636905622,0.17541335220331447,0.018630790054381705,0.01
Eif2b5,0.2876652164815131,0.2394959687827255,0.8106225288120966,0.6207017922709288,0.09118133051930012,0.0113925815158861
Cyth2,0.1460215064374658,0.5313494173681185,0.9267559301594996,0.27461979129476743,0.03303462631020602,0.0133
Hck,-1.8080917914149204,0.1452926109652298,0.718445145882417,0.8377564717214221,0.1436063851498022,0.0105344105209009
Mrpl4,0.2591487354293346,0.2904803308607961,0.8415338679447797,0.5368832694279367,0.07492840094121904,0.0125445047645287
Keap1,0.0470646842165797,0.8610782032919243,0.9880203775175228,0.06495740404480307,0.005234098173351425,0.0113583665622118
