Gene,Betweenness Centrality
Git2,2.880818056542443e-07
Dimt1,2.8713766992525096e-07
Efnb1,2.815861865672978e-07
Ngef,2.815861865672978e-07
Hoxc10,2.733409081565802e-07
Cdh4,2.722531517467585e-07
Prpf18,2.668201661489297e-07
Grm3,2.43224981621236e-07
Gstz1,2.3687079139812482e-07
Naglu,2.1867272652526414e-07
Krt19,2.1867272652526414e-07
Il23a,2.1742808809976643e-07
Il12a,2.1742808809976643e-07
Lrwd1,2.0227227203586934e-07
Cyp2c55,1.9518012513157657e-07
Pno1,1.8664601208673973e-07
Tfb2m,1.8664601208673973e-07
Gcc1,1.8664601208673973e-07
Chchd1,1.783278578009478e-07
Kri1,1.6733900327362203e-07
Vps50,1.640045448939481e-07
Prpsap2,1.640045448939481e-07
Casp14,1.640045448939481e-07
Wwox,1.640045448939481e-07
Nfe2l3,1.640045448939481e-07
Mcoln1,1.640045448939481e-07
Ccnt1,1.5005595064991574e-07
Ccnt2,1.5005595064991574e-07
Abcf3,1.3047904246795207e-07
Gm2a,8.200227244697405e-08
Col3a1,8.14288299823099e-08
Col5a1,8.14288299823099e-08
Col5a2,8.14288299823099e-08
Eif1,6.469068159705733e-08
Serpinf1,5.499358747435958e-08
Cryba2,5.4668181631316034e-08
Rhox6,5.4668181631316034e-08
Cnnm3,5.4668181631316034e-08
Krt31,5.4668181631316034e-08
Prl7a2,5.4668181631316034e-08
Krt13,5.4668181631316034e-08
Krt16,5.4668181631316034e-08
Mospd2,5.4668181631316034e-08
D130043K22Rik,5.4668181631316034e-08
Tmed2,5.4668181631316034e-08
Mdp1,5.4668181631316034e-08
Denr,4.267155288444391e-08
Gnl3,3.950881862007723e-08
Pum3,3.950881862007723e-08
Gnl3l,3.950881862007723e-08
Ovgp1,2.7334090815658017e-08
Tmem147,2.7334090815658017e-08
Tcl1b5,2.7334090815658017e-08
Mgst1,2.7334090815658014e-08
Txnl4a,2.692176046925434e-08
Prpf31,2.692176046925434e-08
Prpf3,2.692176046925434e-08
Prpf4,2.692176046925434e-08
Lsm4,2.692176046925434e-08
Lsm8,2.692176046925434e-08
Gstm6,2.0522261834613082e-08
Gstm4,2.0522261834613082e-08
Gsta13,2.0522261834613082e-08
Gstm2,2.0522261834613082e-08
Gsta2,2.0522261834613082e-08
Slc44a4,1.3667045407829009e-08
Ccdc97,1.3667045407829009e-08
Notum,1.0933636326263208e-08
Cer1,1.0933636326263208e-08
Fzd7,1.0933636326263208e-08
Dkk4,1.0933636326263208e-08
Fzd6,1.0933636326263208e-08
Fzd10,1.0933636326263208e-08
Fzd3,1.0933636326263208e-08
Dkk2,1.0933636326263208e-08
Porcn,1.0933636326263208e-08
Fzd8,1.0933636326263208e-08
Sfrp2,1.0933636326263208e-08
Wif1,1.0933636326263208e-08
Sfrp5,1.0933636326263208e-08
Wls,1.0933636326263208e-08
Dgat1,5.862292237512497e-09
Aldh1a3,5.862292237512497e-09
Bco1,5.862292237512497e-09
Retsat,5.862292237512497e-09
Esd,5.862292237512497e-09
Awat2,5.862292237512497e-09
Aldh3b2,5.862292237512497e-09
Cyp26a1,5.862292237512497e-09
Aldh3b1,5.862292237512497e-09
Lrat,5.862292237512497e-09
Aldh1a7,5.862292237512497e-09
Aldh3b3,5.862292237512497e-09
Aldh1a2,5.862292237512497e-09
Txnl4b,3.770219422849382e-09
Polr3h,0.0
Tcea2,0.0
Crcp,0.0
Polr3gl,0.0
Bace1,0.0
Htr2a,0.0
Htr3b,0.0
Apeh,0.0
Aph1c,0.0
Psenen,0.0
Htr2c,0.0
Pdrg1,0.0
Scap,0.0
Epb41l4b,0.0
Gpn1,0.0
Dnaaf10,0.0
Amfr,0.0
Ints3,0.0
Abcb4,0.0
Aqp12,0.0
Aqp11,0.0
Crot,0.0
Eloc,0.0
Chd4,0.0
Defb1,0.0
Nsd2,0.0
Rhbdl2,0.0
Hexim1,0.0
Nsd3,0.0
Polr1g,0.0
Nutm1,0.0
Nelfcd,0.0
Jmjd6,0.0
Elob,0.0
Crbn,0.0
Ints6,0.0
Gfral,0.0
Nelfa,0.0
Ric3,0.0
Polr1f,0.0
Ipmk,0.0
Mgat1,0.0
Metap2,0.0
Man1c1,0.0
Man1b1,0.0
Eefsec,0.0
Mcts2,0.0
Polr1h,0.0
Metap1,0.0
Svs3b,0.0
Man1a2,0.0
Itpk1,0.0
Hspbp1,0.0
Itpkb,0.0
Selenop,0.0
Ints5,0.0
Hddc3,0.0
Vezt,0.0
Tcea3,0.0
Mcoln2,0.0
Svs3a,0.0
Aph1a,0.0
Rnf20,0.0
Notch2,0.0
Cgn,0.0
Matn3,0.0
Gsap,0.0
Polr3c,0.0
Riok2,0.0
Cdk19,0.0
Polr3k,0.0
Rnf40,0.0
Pdcd5,0.0
Rpap2,0.0
Pfdn6,0.0
Patj,0.0
Otud3,0.0
Eif5,0.0
Polr3g,0.0
Pdf,0.0
Rrn3,0.0
Apaf1,0.0
Fosl2,0.0
Adamts7,0.0
Mip,0.0
Hsd17b10,0.0
P4ha2,0.0
Oat,0.0
Etfa,0.0
Metap1d,0.0
Etfdh,0.0
Inpp5a,0.0
Tnnt2,0.0
Ndor1,0.0
P4ha3,0.0
Actc1,0.0
Lta4h,0.0
Tfap2c,0.0
Fhit,0.0
Sars1,0.0
Eif3h,0.0
Erbb4,0.0
Faap24,0.0
P4ha1,0.0
Pycr3,0.0
Cars1,0.0
Kif5a,0.0
Nr4a2,0.0
Jund,0.0
Atf3,0.0
Etfbkmt,0.0
Egr3,0.0
Clstn1,0.0
Egr2,0.0
Hap1,0.0
Junb,0.0
Acadl,0.0
Klc2,0.0
Klc3,0.0
Prkdc,0.0
Dgcr2,0.0
Fdxr,0.0
Eci1,0.0
Pycr2,0.0
Pycr1,0.0
Lig4,0.0
Slc24a5,0.0
Sdc1,0.0
Ddb2,0.0
Pmel,0.0
Oca2,0.0
Mlana,0.0
Asph,0.0
Myl1,0.0
Pex11a,0.0
Ryr1,0.0
Srl,0.0
Myoz1,0.0
Casq2,0.0
Trdn,0.0
Ryr3,0.0
Mc1r,0.0
Gpr143,0.0
Aph1b,0.0
Slc45a2,0.0
Fosl1,0.0
Adamts12,0.0
Stard3,0.0
Ybey,0.0
Xrcc5,0.0
Sars2,0.0
Fancf,0.0
Clec12a,0.0
Fut4,0.0
Eme1,0.0
Phf21a,0.0
Dclre1b,0.0
Glra1,0.0
Gabrg2,0.0
Aanat,0.0
Phyhip,0.0
Phyh,0.0
Dclre1c,0.0
Cetn2,0.0
Dct,0.0
Xpc,0.0
Fancb,0.0
Osbpl1a,0.0
Dclre1a,0.0
Itpka,0.0
Atp6v1h,0.0
Inpp5j,0.0
Aldoart1,0.0
Ldhc,0.0
Atp6v1g1,0.0
Pgam2,0.0
Eno4,0.0
Pgd,0.0
Pklr,0.0
Eno3,0.0
Ldhb,0.0
Prdx2,0.0
Pgls,0.0
Ldhal6b,0.0
Gapdhs,0.0
Pgam1,0.0
Aldoart2,0.0
Eno1b,0.0
Atp5f1e,0.0
Card11,0.0
Atp6v1e1,0.0
Atp6ap1,0.0
Tcirg1,0.0
Eif2ak3,0.0
Relb,0.0
Atp6v1g2,0.0
Sharpin,0.0
Azi2,0.0
Atp6v1c1,0.0
Tbkbp1,0.0
Rnf31,0.0
Atp6v0e,0.0
Erc1,0.0
Atp6v1d,0.0
Bpgm,0.0
Sema3b,0.0
Atp6v1a,0.0
Sstr4,0.0
Dcaf1,0.0
Pyy,0.0
Grp,0.0
Ghrh,0.0
Gal,0.0
Cort,0.0
Cck,0.0
Xdh,0.0
Penk,0.0
Eif1ax,0.0
Eif1ad3,0.0
Gcg,0.0
Eif3j2,0.0
Eif1a,0.0
Kifc2,0.0
Sema6a,0.0
Sema3e,0.0
Sema3c,0.0
Sema5b,0.0
Sema3a,0.0
Sema3f,0.0
Sema3g,0.0
Sema3d,0.0
Sema6d,0.0
Ghrl,0.0
Ppy,0.0
Sct,0.0
Urb1,0.0
Fes,0.0
Tarbp1,0.0
Mdn1,0.0
Trim40,0.0
Map3k14,0.0
Tfeb,0.0
Pgk2,0.0
Nol11,0.0
Scgb2b26,0.0
Atp6v0d1,0.0
Atp6v0a1,0.0
Dhx37,0.0
Mcc,0.0
Atp6v1c2,0.0
Gh,0.0
Dera,0.0
Eno1,0.0
Pgk1,0.0
Lilrb4a,0.0
Eef1a2,0.0
Atp6v1e2,0.0
Scgb2b20,0.0
Glmn,0.0
Utp23,0.0
Utp25,0.0
Atp6ap2,0.0
Pnpla6,0.0
Pemt,0.0
Ccdc115,0.0
Atp6v0e2,0.0
Pnpla7,0.0
Acsl4,0.0
Cnst,0.0
Lypla1,0.0
Atp6v0b,0.0
Rnasek,0.0
Atp6v0a4,0.0
Atp6v1g3,0.0
Lilra5,0.0
Ghr,0.0
Atp5mc2,0.0
Nod2,0.0
Cars2,0.0
Pars2,0.0
Lars2,0.0
Cyld,0.0
Nfkbib,0.0
Nfkb2,0.0
N4bp1,0.0
Pirb,0.0
Eif2ak1,0.0
Nfkbie,0.0
Rel,0.0
Atp6v0a2,0.0
Tnfaip3,0.0
Rbck1,0.0
Rars2,0.0
Vars2,0.0
C1qbp,0.0
Parl,0.0
Arfgef3,0.0
Stoml2,0.0
Fundc1,0.0
Pira12,0.0
Lamtor5,0.0
Kir3dl2,0.0
Sirpa,0.0
Cd72,0.0
Pira2,0.0
Lilra6,0.0
Atp6ap1l,0.0
Pira13,0.0
Lair1,0.0
Eif1ad2,0.0
Nolc1,0.0
Vip,0.0
Ctsw,0.0
Hyou1,0.0
Casp2,0.0
C1qc,0.0
Ctsz,0.0
Ctss,0.0
Ctsc,0.0
Pdia6,0.0
Rgl2,0.0
Tap2,0.0
Ctsd,0.0
Pdia4,0.0
Ppib,0.0
Pdia3,0.0
Tapbp,0.0
Atp2a2,0.0
Pidd1,0.0
Tap1,0.0
Fcnb,0.0
Lrp1,0.0
Calr4,0.0
Rpp40,0.0
Rpp30,0.0
Rpp14,0.0
Riok3,0.0
Ctsk,0.0
Riok1,0.0
Rpp21,0.0
Rpp25,0.0
Vkorc1,0.0
Ctsf,0.0
Vkorc1l1,0.0
Ralbp1,0.0
P4hb,0.0
Calb1,0.0
Ep400,0.0
Sil1,0.0
Coro1b,0.0
Ing3,0.0
Epc1,0.0
Mbtd1,0.0
Yeats4,0.0
Psg17,0.0
Msr1,0.0
Psg19,0.0
Mrgbp,0.0
Epc2,0.0
Anapc4,0.0
Mcoln3,0.0
Cdc27,0.0
Anp32e,0.0
Fbll1,0.0
Vps72,0.0
Morf4l2,0.0
Ece2,0.0
Pls3,0.0
Farsb,0.0
Echs1,0.0
Dnase2a,0.0
Dnase2b,0.0
Clec11a,0.0
C1qb,0.0
Rgl1,0.0
C1qa,0.0
Uggt1,0.0
Rala,0.0
Edem1,0.0
Srxn1,0.0
Keap1,0.0
Cryz,0.0
Rest,0.0
Tet3,0.0
Suv39h1,0.0
Arid4b,0.0
Setdb1,0.0
Heph,0.0
Fxn,0.0
Foxk1,0.0
Ptprd,0.0
Ing1,0.0
Fech,0.0
Hccs,0.0
Map4k1,0.0
Sap18,0.0
Cyp1b1,0.0
Tet1,0.0
Arid4a,0.0
Tdg,0.0
Ahcyl2,0.0
Suds3,0.0
Ahcyl1,0.0
Ehmt1,0.0
Brms1l,0.0
Phrf1,0.0
Sap130,0.0
Brms1,0.0
Ahcy,0.0
Sinhcaf,0.0
Dnmt3c,0.0
Zfp57,0.0
Eed,0.0
Mbd4,0.0
Ing2,0.0
Usp1,0.0
Fan1,0.0
Ppp1r3a,0.0
Ptprs,0.0
Ppp1r3b,0.0
Ppp1r3f,0.0
Gys2,0.0
Drg2,0.0
Abcg8,0.0
Npc2,0.0
Pygm,0.0
Pygl,0.0
Ugp2,0.0
Abcg5,0.0
Ppp1cb,0.0
Ppp1r3c,0.0
Gbe1,0.0
Ppp1r3d,0.0
Hes1,0.0
Agl,0.0
Ppp1r3e,0.0
Sox12,0.0
Pygb,0.0
Ppp1ca,0.0
Gyg1,0.0
Cask,0.0
Havcr2,0.0
Ldb2,0.0
Cenpx,0.0
Abce1,0.0
Wdr48,0.0
Faap20,0.0
Brip1,0.0
Ctso,0.0
Snx2,0.0
Polr2m,0.0
Anapc7,0.0
Bub3,0.0
Anapc1,0.0
Clasp2,0.0
Anapc10,0.0
Kif22,0.0
Ska2,0.0
Anapc16,0.0
Clip1,0.0
Ska1,0.0
Spag5,0.0
Ndel1,0.0
Kif20a,0.0
Nectin1,0.0
Nectin2,0.0
Nectin3,0.0
Mybph,0.0
Pla2g3,0.0
Pla2g4e,0.0
Pla2g2e,0.0
Pla2g4c,0.0
Pla2g4b,0.0
Pla2g1b,0.0
Pla2g4d,0.0
Pla2g2c,0.0
Pla2g12a,0.0
Pla2g12b,0.0
Pla2g5,0.0
Pla2g2d,0.0
Pla2g2f,0.0
Spc25,0.0
Cenpe,0.0
Ccs,0.0
Cks2,0.0
Cdc16,0.0
Zwilch,0.0
Anapc15,0.0
Fzr1,0.0
Ccnb1,0.0
Fbxo5,0.0
Kif2a,0.0
Mad1l1,0.0
Cdc26,0.0
Taok1,0.0
Usp44,0.0
Cdc23,0.0
Ttk,0.0
Cdca3,0.0
Cenpk,0.0
Aspm,0.0
Ncaph,0.0
Prc1,0.0
Zwint,0.0
Cenpf,0.0
Nek2,0.0
Tacc3,0.0
Nde1,0.0
Cenpm,0.0
Cep55,0.0
Nuf2,0.0
Melk,0.0
Ndc80,0.0
Cenpi,0.0
Pla2g6,0.0
Pla2g10,0.0
Pla2g4f,0.0
Agmat,0.0
Tpm3,0.0
Sptan1,0.0
Epb41l3,0.0
Triobp,0.0
Pjvk,0.0
Slc20a2,0.0
Slc34a2,0.0
Tpbpb,0.0
Tpbpa,0.0
Pdk2,0.0
Pdhx,0.0
Cd177,0.0
Camp,0.0
Elane,0.0
Ltf,0.0
Mpo,0.0
Serpina1e,0.0
Serpina1a,0.0
Serpina1d,0.0
Serpina1b,0.0
Idi2,0.0
Ggps1,0.0
Pmvk,0.0
Rusf1,0.0
Cryaa,0.0
Bfsp1,0.0
Atox1,0.0
Slc31a2,0.0
Commd1,0.0
Myom2,0.0
Mylpf,0.0
Myh1,0.0
Daam1,0.0
Sat1,0.0
Sat2,0.0
Azin1,0.0
Sms,0.0
Dhps,0.0
Paox,0.0
Aass,0.0
Azin2,0.0
Oaz1,0.0
Ldc1,0.0
Inppl1,0.0
Cldn4,0.0
Arhgef19,0.0
Matr3,0.0
Myh8,0.0
Nono,0.0
Sfpq,0.0
Pspc1,0.0
Myh4,0.0
Ttn,0.0
Tpm2,0.0
Tnnc2,0.0
Tnni2,0.0
Tnni1,0.0
Actn2,0.0
Myot,0.0
Tmod4,0.0
Mybpc2,0.0
Rcc2,0.0
Kifc1,0.0
Cdkn3,0.0
Rhox9,0.0
Stx2,0.0
Plekha3,0.0
5730455P16Rik,0.0
Cog2,0.0
Cog5,0.0
Cog7,0.0
Lamp2,0.0
Stfa2l1,0.0
Csta1,0.0
Stfa2,0.0
Lgmn,0.0
Gan,0.0
Tbcd,0.0
Tbca,0.0
Inpp1,0.0
Kidins220,0.0
Dock5,0.0
Rhoq,0.0
Bcr,0.0
Elmo2,0.0
Rapgef1,0.0
Bcar1,0.0
Fam181a,0.0
Vgll4,0.0
Cdx2,0.0
Vgll1,0.0
Prss16,0.0
Hhex,0.0
Slc30a8,0.0
Napg,0.0
Espn,0.0
Tmod3,0.0
Enpp7,0.0
Smpd5,0.0
Ugcg,0.0
Smpd1,0.0
Sgpp2,0.0
Degs2,0.0
Degs1,0.0
Cers5,0.0
Acer2,0.0
Plpp3,0.0
Plpp2,0.0
Cers4,0.0
Asah1,0.0
Degs1l,0.0
Cerk,0.0
Kcna3,0.0
Sgpp1,0.0
Gba1,0.0
Gba2,0.0
Sgms1,0.0
Sgms2,0.0
Cers3,0.0
Cers6,0.0
Smpd3,0.0
Batf3,0.0
P2ry4,0.0
Asic3,0.0
P2rx4,0.0
Shpk,0.0
Rhox1,0.0
Htra1,0.0
Cdca2,0.0
Kcnj1,0.0
Ltc4s,0.0
Tdh,0.0
Elovl7,0.0
Elovl4,0.0
Elovl3,0.0
Hsd17b12,0.0
Spdl1,0.0
Mapre1,0.0
Kif2b,0.0
Anapc11,0.0
Kif4,0.0
Anapc13,0.0
Spc24,0.0
Anapc2,0.0
Kif18a,0.0
Pttg1,0.0
Nusap1,0.0
Ercc6l,0.0
Anapc5,0.0
Trip13,0.0
Kntc1,0.0
Cenpa,0.0
Aurkb,0.0
Ckap5,0.0
Birc5,0.0
Clasp1,0.0
Ccnf,0.0
Cenpn,0.0
Mad2l1bp,0.0
Txndc12,0.0
Csad,0.0
Acnat1,0.0
Rragc,0.0
Bsnd,0.0
Fermt2,0.0
H2-Ab1,0.0
Tfr2,0.0
Socs2,0.0
Klf1,0.0
Csf2rb,0.0
Prl5a1,0.0
Sav1,0.0
Stk4,0.0
Lats2,0.0
Lamtor1,0.0
Dmxl2,0.0
Parp4,0.0
Acnat2,0.0
Mvp,0.0
Jmy,0.0
Ttc4,0.0
Upk3a,0.0
Upk2,0.0
Upk3b,0.0
Upk1b,0.0
Oplah,0.0
Ggt6,0.0
Ggt5,0.0
Baat,0.0
Ggt7,0.0
Ggct,0.0
Cox17,0.0
Slc31a1,0.0
Smpd2,0.0
Magi2,0.0
Odam,0.0
Amtn,0.0
Tll2,0.0
Tll1,0.0
Gdf7,0.0
Fst,0.0
Gdf5,0.0
Bmp6,0.0
Gdf6,0.0
Twsg1,0.0
Bmp5,0.0
Ublcp1,0.0
Ubfd1,0.0
Adrm1b,0.0
Rad23a,0.0
Katnal2,0.0
Bap1,0.0
Psmd5,0.0
Rpgrip1l,0.0
Psmd9,0.0
Ap3d1,0.0
Aak1,0.0
Dnajc2,0.0
Dnaja4,0.0
Dnajb4,0.0
Dnaja2,0.0
Abhd16a,0.0
Abhd12,0.0
Gal3st1,0.0
Mmp20,0.0
Dact1,0.0
Atp7a,0.0
Pygo1,0.0
Cby1,0.0
Pygo2,0.0
Cdh15,0.0
Magi3,0.0
Tbl1x,0.0
Sirt2,0.0
Tle3,0.0
Cdh22,0.0
Csnk2a1,0.0
Sox4,0.0
Ptprb,0.0
Tle1,0.0
Nlk,0.0
Lgr5,0.0
Bcl9l,0.0
Arhgap10,0.0
Ctbp1,0.0
Cdh13,0.0
Adgra2,0.0
Klf4,0.0
Magi1,0.0
Csnk2a2,0.0
Bcl9,0.0
Cdh17,0.0
Dvl2,0.0
Dvl3,0.0
Siah1b,0.0
Gjb1,0.0
Ptprm,0.0
Arsa,0.0
Ddah2,0.0
Agxt2,0.0
Patl2,0.0
Ppp2r3a,0.0
Ppp3cc,0.0
Ppp2r3d,0.0
Ppp3r1,0.0
Ppp3cb,0.0
Strn,0.0
Ppp4r3a,0.0
Ppp4r3b,0.0
Trim17,0.0
Acd,0.0
Terf2ip,0.0
Dmrt2,0.0
Terf1,0.0
Rtel1,0.0
Nop10,0.0
Tnks,0.0
Terf2,0.0
Tpp1,0.0
Pot1a,0.0
Pot1b,0.0
Mtg1,0.0
Trmu,0.0
Ergic1,0.0
Gtpbp8,0.0
Mto1,0.0
Mrm1,0.0
Eral1,0.0
Smad6,0.0
Smurf1,0.0
Ppp3r2,0.0
Ppp1r17,0.0
Ppp4r2,0.0
Krt6b,0.0
Patl1,0.0
Edc3,0.0
Naa38,0.0
Spaca6,0.0
Sart3,0.0
Trp63,0.0
Krt5,0.0
Krt36,0.0
Col17a1,0.0
Loricrin,0.0
Sprr3,0.0
Krt4,0.0
Krt6a,0.0
Pold4,0.0
Ppp3ca,0.0
Polh,0.0
Chtf8,0.0
Krt27,0.0
Krt33a,0.0
Dhdh,0.0
Dcxr,0.0
Gk,0.0
Gk2,0.0
Gykl1,0.0
Pts,0.0
Mrps17,0.0
Timm9,0.0
Gatad1,0.0
Axin2,0.0
Tnik,0.0
Pitx2,0.0
Dcdc2a,0.0
Slc22a12,0.0
Slc17a3,0.0
Slc2a9,0.0
Fcer1g,0.0
Klra8,0.0
Ulbp1,0.0
Mill2,0.0
Ncam1,0.0
Klrc2,0.0
Wt1,0.0
Trpc6,0.0
Cd2ap,0.0
Kirrel3,0.0
Synpo,0.0
Inf2,0.0
Kirrel1,0.0
Nphs2,0.0
Kirrel2,0.0
Aplp1,0.0
Gatc,0.0
Qrsl1,0.0
Gatb,0.0
Usp19,0.0
Rnf123,0.0
Ten1,0.0
Donson,0.0
Ncapd2,0.0
Dscc1,0.0
Smc2,0.0
Pde11a,0.0
Pde6d,0.0
Pde6c,0.0
Ak8,0.0
Commd1b,0.0
Add2,0.0
Gypa,0.0
Kel,0.0
Add1,0.0
Rhd,0.0
Gypc,0.0
Rhag,0.0
Car2,0.0
Epb42,0.0
Add3,0.0
Pde8b,0.0
Ak9,0.0
Paics,0.0
Pde1c,0.0
Pde9a,0.0
Pde1a,0.0
Pde6b,0.0
Ak7,0.0
Pde1b,0.0
Pde7b,0.0
Pde6h,0.0
Ak4,0.0
Pde6g,0.0
Pde6a,0.0
Gda,0.0
Pde8a,0.0
Pde5a,0.0
Polg,0.0
Dnaaf4,0.0
Tax1bp3,0.0
Mcidas,0.0
Eci3,0.0
Acot12,0.0
Eci2,0.0
Aacs,0.0
Oxct2a,0.0
Oxct1,0.0
Sirt3,0.0
Tstd1,0.0
Tstd3,0.0
Prdx5,0.0
Tfam,0.0
Sod3,0.0
Acsf2,0.0
Cdh8,0.0
Btrc,0.0
Csnk2b,0.0
Tbl1xr1,0.0
Dvl1,0.0
Csnk1a1,0.0
Amer1,0.0
Sox17,0.0
Ctnnbip1,0.0
Lima1,0.0
Reck,0.0
Siah1a,0.0
Prop1,0.0
Smurf2,0.0
Tle4,0.0
Fbxw11,0.0
Mlycd,0.0
Oxct2b,0.0
Hcn3,0.0
St3gal5,0.0
Acot8,0.0
Pctp,0.0
Acot7,0.0
Acot11,0.0
Wee1,0.0
Cdkn2a,0.0
Ybx3,0.0
Ccne2,0.0
Cks1b,0.0
Cib1,0.0
Sympk,0.0
E2f3,0.0
Actn1,0.0
Slc33a1,0.0
Hcn2,0.0
B3galt4,0.0
St8sia1,0.0
B4galt6,0.0
St8sia5,0.0
Ctu1,0.0
Trmt10c,0.0
Wdr4,0.0
Trub1,0.0
Trmt61a,0.0
Pus1,0.0
Tph1,0.0
Slc6a4,0.0
Saa1,0.0
Asah2,0.0
Oxt,0.0
Polr3e,0.0
Pdx1,0.0
Ttf2,0.0
Atp2b4,0.0
Creb3l2,0.0
Trpv1,0.0
Mylk,0.0
Rab13,0.0
Nfatc1,0.0
Itpr3,0.0
Adcy7,0.0
Adcy4,0.0
Gria2,0.0
Kcne1,0.0
Pln,0.0
Adcy10,0.0
Atf1,0.0
Kcnq1,0.0
Abcc8,0.0
Abca1,0.0
Scn1b,0.0
Atp1b4,0.0
Aqp2,0.0
Scn4b,0.0
Akap12,0.0
Atp1a4,0.0
Slc8a2,0.0
Atp1a2,0.0
Mylk3,0.0
Sumf1,0.0
Idua,0.0
Sik2,0.0
Cacna1d,0.0
Slc8b1,0.0
Pkia,0.0
Orai1,0.0
Atp2b1,0.0
Adcy2,0.0
Scn7a,0.0
Star,0.0
Atp1b2,0.0
Creb3,0.0
Slc8a3,0.0
Gria3,0.0
Akap1,0.0
Creb3l1,0.0
Akap5,0.0
Creb3l3,0.0
Atp1b3,0.0
Akap10,0.0
Adcy9,0.0
Cacna1f,0.0
Atp1a3,0.0
Akap14,0.0
Atp2b3,0.0
Cacnb4,0.0
Kcnk2,0.0
Creb5,0.0
Trpv5,0.0
Itpr2,0.0
Adcy1,0.0
Slc8a1,0.0
Scn1a,0.0
Mylk2,0.0
Col4a4,0.0
Mmp2,0.0
Col9a2,0.0
Col4a6,0.0
Shbg,0.0
Pelp1,0.0
Tex10,0.0
Nol9,0.0
Corin,0.0
Nppa,0.0
Apbb2,0.0
Klk6,0.0
Vldlr,0.0
Lcn2,0.0
Sorl1,0.0
Bace2,0.0
Cntn5,0.0
Aplp2,0.0
Fpr2,0.0
Apba2,0.0
Spon1,0.0
Pitrm1,0.0
Disc1,0.0
Itm2b,0.0
Fpr3,0.0
Tnfrsf21,0.0
Ttr,0.0
Cntn2,0.0
Ache,0.0
Bche,0.0
Cntn4,0.0
Mmel1,0.0
F11,0.0
Fbxw7,0.0
Esrrb,0.0
Ccn4,0.0
Has3,0.0
Has2,0.0
Bsg,0.0
Col9a1,0.0
Hbegf,0.0
Lgals9,0.0
Col9a3,0.0
Col6a6,0.0
Hyal6,0.0
Hmmr,0.0
Srgn,0.0
Col4a3,0.0
Col6a4,0.0
Slc7a11,0.0
Tnfaip6,0.0
Capzb,0.0
Twist2,0.0
Lgals3,0.0
Muc1,0.0
Hyal2,0.0
Col6a5,0.0
Col4a5,0.0
Alcam,0.0
Stab2,0.0
Ifit1bl2,0.0
Ppp6c,0.0
Ifit1,0.0
Ifit1bl1,0.0
Dstn,0.0
Ttf1,0.0
Ppp1r1b,0.0
Atp1a1,0.0
Itch,0.0
Ambra1,0.0
Atg16l2,0.0
Atg9a,0.0
Atg5,0.0
Atg2a,0.0
Atg101,0.0
Wipi1,0.0
Ccl27a,0.0
Xcl1,0.0
Tmed3,0.0
Peli2,0.0
Otub2,0.0
Tlr1,0.0
Nlrx1,0.0
Tnfrsf13c,0.0
Diablo,0.0
Tifa,0.0
Nod1,0.0
Rsad2,0.0
Tax1bp1,0.0
Gm20431,0.0
Wdfy3,0.0
Peli1,0.0
Zranb1,0.0
Eda2r,0.0
Usp4,0.0
Peli3,0.0
Tlr6,0.0
Irf5,0.0
Atg4c,0.0
Rb1cc1,0.0
Atg12,0.0
Atg4a,0.0
Uxt,0.0
Polr3f,0.0
Uri1,0.0
Pfdn2,0.0
Polr3d,0.0
Polr1d,0.0
Slamf7,0.0
Slamf6,0.0
Sh2d1b2,0.0
Sh2d1b1,0.0
Sh2d1a,0.0
Vegfb,0.0
Gabarapl2,0.0
Map1lc3b,0.0
Nrbf2,0.0
Pik3r4,0.0
Deptor,0.0
Atg4b,0.0
Atg4d,0.0
Atg13,0.0
Atg2b,0.0
Atg16l1,0.0
Atg14,0.0
Atg7,0.0
Wipi2,0.0
Atg9b,0.0
Gabarapl1,0.0
Atg3,0.0
Sarm1,0.0
Otub1,0.0
Fxyd7,0.0
Tnfrsf11a,0.0
Ptpn7,0.0
Sox10,0.0
Myog,0.0
Zic1,0.0
Aspscr1,0.0
Rarb,0.0
Rarg,0.0
Prep,0.0
Herc2,0.0
Trib1,0.0
Ksr2,0.0
Mos,0.0
Ubl4a,0.0
Get4,0.0
Bag2,0.0
Bag6,0.0
Nmrk1,0.0
Nobox,0.0
B4galt1,0.0
Hspb8,0.0
Daxx,0.0
Bag3,0.0
Hspa1a,0.0
Plec,0.0
Maf,0.0
Mafg,0.0
Mafk,0.0
Bmal1,0.0
Emsy,0.0
Elk4,0.0
Spag9,0.0
Dusp1,0.0
Ing5,0.0
Prpsap1,0.0
Prps1,0.0
Prps2,0.0
Als2,0.0
Grn,0.0
Camkmt,0.0
Colgalt1,0.0
Plod1,0.0
Colgalt2,0.0
Brd1,0.0
Brpf1,0.0
Kat6b,0.0
Ing4,0.0
Ptpn5,0.0
Dusp16,0.0
Dusp8,0.0
Mef2a,0.0
Dusp7,0.0
Rps6ka5,0.0
Dusp4,0.0
Elk1,0.0
Mapkapk3,0.0
Dusp2,0.0
Cdc25b,0.0
Ptprr,0.0
Dusp5,0.0
Dusp10,0.0
Dusp9,0.0
Iapp,0.0
Fgf15,0.0
Crh,0.0
Rbm8a,0.0
Npm1,0.0
Slc17a7,0.0
Slc32a1,0.0
Rbfox3,0.0
Sdf4,0.0
Tfap4,0.0
Rhog,0.0
Fyb1,0.0
Sh3bp2,0.0
