gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,Acute-log10(p_value),Acute-log10(padj),np_score
Amdhd2,0.4067455114355687,0.1846932589690074,0.6237799285495012,0.7335489553772365,0.20496860370589765,0.0101597872336723
Pnpla7,0.3318580584999921,0.3440091608889428,0.7789826532890608,0.46342999210712366,0.10847221327059331,0.0105417138348951
Psenen,0.5535674617119708,0.2227332413654726,0.6735757422847919,0.6522149627402498,0.171613561623544,0.010721951391025
Siah1a,-0.0048422316250509,0.9815063229198158,0.9972496389794314,0.008106898305095202,0.0011961122397514746,0.0100944201917219
Mrpl41,-0.095174104865455,0.7086218997967714,0.9351790781336852,0.14958543002439947,0.02910521779224912,0.0105618172883576
Wnt4,-1.288608713384505,0.0043501076165027,0.0686177159446508,2.3614999989821057,1.1635637422568745,0.0106480922954613
Mrpl55,0.2223588419736088,0.4286703093964866,0.8319384652354868,0.36787659559318997,0.07990879534026644,0.0103646244954387
Smad6,0.6062340511934005,0.0255525144069371,0.2222795380505373,1.592566358177825,0.653100514452391,0.0103950196743976
Dna2,-0.8814501980508346,0.0881411710243479,0.4451692789256634,1.0548211838461352,0.3514748139092443,0.0109502544328967
Acaa2,0.4652632014560423,0.0244529087877441,0.2169455749016785,1.6116694721097946,0.663649203867945,0.0112382687755097
C1qa,-0.4204766196035292,0.5781817307562793,0.8956034428269194,0.23793563517848282,0.04788424560008712,0.0102625089006105
Ehmt1,0.1666295199579317,0.3376377742358485,0.7751363065911185,0.47154897133410256,0.11062192072569751,0.0101916798591209
C1qc,-0.5496318920255181,0.6722516724037264,0.9255814472045204,0.1724681086809993,0.03358535917455781,0.0102625089006105
Fzd8,0.0370057332233624,0.9001169814261725,0.9803781330913036,0.045701044909122926,0.00860638406183236,0.0100667655225052
C1qb,-0.4850849640393253,0.6911890311152094,0.9315478416270272,0.16040316254874676,0.030794836075219663,0.0102625089006105
Kdm1a,-0.1265007725200853,0.458258661475555,0.8466273751743126,0.3388893177558397,0.07230769299060158,0.0115271944267212
Rab8b,-0.345408175423851,0.0722686090907376,0.4026221064203021,1.1410503037990896,0.39510238336495374,0.0105724339157609
Trim17,0.708374235391227,0.2839954029791903,0.7325078416548589,0.5466886898013041,0.13518772173261692,0.0104714285714285
Anapc10,0.2138242757816642,0.4321068780933575,0.8336503628313386,0.36440882071904707,0.07901605647371236,0.0100920617556893
Taf6,0.1172652374757874,0.5624251490085748,0.892088716691143,0.24993526794652943,0.04959195363562276,0.0105342871425145
Pml,0.1625391312891779,0.4554725848683392,0.8450611849532578,0.341537758314946,0.07311184569457316,0.0102656918078178
Nxt1,-0.3901662833825182,0.2702692973171855,0.7189919110918601,0.5682032874979858,0.14327599555304335,0.0101562204452094
Hk1,-0.2819509871996063,0.1095247424736014,0.4955624798181657,0.9604877593086579,0.3049015824912403,0.0104203647232799
Ss18,0.0491276048908397,0.770626108100116,0.95228493779794,0.113156281578221,0.02123308481087548,0.010294391940374
Sstr4,0.7884244722474819,0.0157398270357246,0.166255294343765,1.8030000443939238,0.7792245158433735,0.0100000499631638
Wdr62,0.2647241423784781,0.4444593987055205,0.8412900032597797,0.35216790561279604,0.0750542716156018,0.0103546032303871
Apbb1,0.3024580389969985,0.4450040361008325,0.8414004312685087,0.35163605003396525,0.07499726971682902,0.0200319162672271
Inhbb,-5.74645594554429,1.8396911706031955e-09,4.169335386789095e-07,8.735255075990395,6.379933168252632,0.0111000498122458
Smpd1,0.0192984642247334,0.9198306880439904,0.9849035666432824,0.03629210527965925,0.006606289832252627,0.0103535714285714
Scd1,-0.4181854200572911,0.18654028026054,0.6260392550294387,0.7292273750830038,0.20339843402892122,0.0101413371112675
Setd7,0.1363277162646417,0.5129705331368154,0.8704458143769502,0.2899075816009211,0.06025825872186931,0.0101923414050884
Sik2,0.2591614759134766,0.2211666306569819,0.6717037541218327,0.6552803982297221,0.17282222444235207,0.0101324204303692
Arhgap10,-0.0715316102027114,0.8633896262011223,0.9746852031666212,0.06379317378338195,0.011135626971021325,0.0100944201917219
Ddx1,-0.3943971235929656,0.045666062520368,0.3131996838012427,1.3404064330918546,0.5041786850669832,0.0114568697551676
Ndufc1,0.0367146449001468,0.9187338204287716,0.984344325478958,0.03681029608230795,0.0068529579731403415,0.0103067996823241
Mycn,0.0384156497917603,0.8879634646638207,0.9790823244034386,0.05160490293910078,0.009180789779107391,0.0102699186241818
Nodal,-0.1769382715016488,0.8991946521633742,0.9803781330913036,0.04614628467408348,0.00860638406183236,0.010396
Rbm17,0.1943100078604164,0.3611047054591,0.789956884349359,0.4423668523607464,0.10239661174772019,0.0101249393522895
Atg101,0.3657547554799049,0.0742025895878457,0.4085516642151807,1.1295809380621165,0.38875301608427887,0.0102418873131725
Syn1,0.0934052829180069,0.8628317657535799,0.9746852031666212,0.064073874420743,0.011135626971021325,0.0103392943007283
Matr3,-0.0112058111431638,0.950852841991626,0.9912621228633496,0.021886691113304983,0.0038114883396983055,0.01165
Hgsnat,0.1285766305449427,0.5214134003870255,0.8742017787513724,0.2828178116039073,0.058388314180020086,0.0180674092352145
Gemin5,-0.3763263874668912,0.0752140011986944,0.4108908091007018,1.1237013073161042,0.3862735730274707,0.010084662860823
Stag1,-0.0285692089601419,0.8837756122836073,0.9787198879636873,0.053657986929404704,0.009341586560956433,0.0108193417964476
Lsm1,-0.1265568829667596,0.5283286606282133,0.8772840199268823,0.2770958291861253,0.056859781414015424,0.0105079104294803
Man1c1,-0.3503105566341603,0.1557685270196544,0.5813874472995628,0.8075202868589766,0.23553434928967887,0.012475
Tacc3,-0.4108835544338964,0.3699702642549789,0.7967618961527988,0.43183318022743067,0.09867144351792954,0.0100920617556893
Traf3ip3,0.0243467541765304,0.9725175476794538,0.9958637242169384,0.01210255371268876,0.0018000871484159702,0.010312068644922
Tap1,0.0883299881851023,0.6938861430147754,0.9319351480840894,0.15871178533333635,0.030614308471309845,0.0102625089006105
Larp1,-0.3518016578475246,0.1584122113901935,0.5856121953376584,0.8002113433591194,0.23238988769983304,0.0103456433077773
Taf2,0.0272638799769711,0.8807192319670162,0.9777123277025104,0.055162520012004564,0.009788908882471642,0.0103837581070393
Sf3b6,-0.0093100037453421,0.9686386170143344,0.9952502479290882,0.013838220792351483,0.0020677055557493857,0.0153015744889619
Pafah2,0.19655267892266,0.4389515074130932,0.8374223352610062,0.35758345521609114,0.07705546003035302,0.01099
Kdm6a,0.2276830374345189,0.2291840986746035,0.6792284854705902,0.6398155180198367,0.16798410894891086,0.0141059768908207
Enpp1,-1.1404016456926749,0.0019732376546204,0.0383795008653049,2.7048206056375137,1.4159006776686396,0.0137128840601861
Ctbp1,0.0188455115530002,0.934513137227755,0.987264692833248,0.029414589003802595,0.005566394214441144,0.0100944201917219
Trmt6,-0.0707097498485743,0.7629319335093769,0.9506516173889866,0.1175142067632168,0.021978608578388546,0.0108027162488069
Icam1,0.1151226638721684,0.6437126658451794,0.9155681204666024,0.1913079455043179,0.03830933760788851,0.0118937545623371
Serpine1,-2.934131211048526,7.417231576680122e-06,0.0004802813270093,5.129758161475695,3.3185042980882224,0.0115001677831017
Ranbp10,-0.0274576451767296,0.8945503560118109,0.9801038980372933,0.048395207111684345,0.008727883539600462,0.0112754132141491
Depdc5,0.2846681128929794,0.1736983953067484,0.6084698683544061,0.7602041937155004,0.2157609233195672,0.0115166801535873
Azin1,-0.0171385660330448,0.9328632860898246,0.9871836916796188,0.03018199874792876,0.005602027816559712,0.010495
Uggt1,-0.2731637821794259,0.1048239368732893,0.4843903121901833,0.9795395335264009,0.31480455133496904,0.0102625089006105
Dtl,-1.334259838205542,0.0083700544235897,0.1075653009914819,2.077271718137224,0.96832780318897,0.0105358369900104
Mavs,0.1288866000008467,0.545458845009158,0.8847723626789165,0.26323801145452835,0.05316845173049566,0.0106596960359777
Atg14,-0.0075317910571467,0.9725999351394083,0.9958637242169384,0.012065763730002628,0.0018000871484159702,0.0102418873131725
Mrpl47,-0.4470509347484156,0.2013963908548605,0.6474175593375584,0.6959483165324656,0.188815525786101,0.0112311000218135
Rps16,-0.4051861869855579,0.3230191016709844,0.764962555696086,0.49077179499083196,0.11635982269287187,0.01125953050883
Wdhd1,-0.2292887680946652,0.5332572676309182,0.8800604553549969,0.27306321694652047,0.055487493162043135,0.0109346116540816
Gch1,0.3351420294362348,0.05886411816915,0.3611285529875681,1.2301493576700857,0.44233817229124434,0.0100244281237514
Bclaf1,0.0055399446036166,0.9753453885297496,0.9962121539177594,0.01084156504972124,0.0016481641221880894,0.0104553498352443
Spag1,-0.1035568809586353,0.7347071578302877,0.9434238492871244,0.13388572905305965,0.02529314920238324,0.01605
Kcnk2,-1.6911927548701349,7.922703880872729e-05,0.0032386416315153,4.101126575968689,2.4896371057304916,0.0101324204303692
Cdkn3,0.0111196195030498,0.9883574575710996,0.997941215922703,0.005085956450601383,0.0008950402279536624,0.0100920617556893
Prkci,-0.0839594201115818,0.6130868936153611,0.90833247662322,0.21247796798851717,0.041755157719460194,0.0106681058241909
Slc20a2,-0.3602543007066403,0.1945427378223337,0.6377899899691201,0.7109849765413155,0.19532230123493766,0.0100000019430264
Cdkn1c,0.5589085406328966,0.0037328342926709,0.061989988452966,2.4279612887707116,1.207678444545565,0.0107418712521698
Inf2,0.1515363156115388,0.3958623176409132,0.8107659121244936,0.4024558370189499,0.09110451909032835,0.01
Cd81,-0.1445074625525607,0.4038274445541928,0.8165028533225748,0.3938041692620668,0.08804229325421553,0.0106687697240935
Fermt2,-0.0600918147241574,0.7566183264043848,0.9496801832332108,0.12112314366724164,0.022422624228704512,0.01165
Gnpnat1,-0.0414326000244588,0.8895282689668432,0.9794775388251772,0.05084024560003783,0.009005518705619383,0.0101597872336723
Mrps26,0.3641763893825811,0.1790477130360742,0.6149552720300736,0.747031221829718,0.2111564709187925,0.0101745444370957
Eef1a1,-0.4091355583072387,0.0323221118693953,0.2555752006255777,1.4905002709401187,0.5924812896137406,0.0102631159099885
Phf12,0.0419570061839202,0.8557601721224336,0.973652271139079,0.06764792985250279,0.011596118777690142,0.0211761205539336
Rpl10a,-0.3791969930955269,0.2851809493860252,0.7334683010275795,0.5448794895244675,0.13461865071815418,0.0102045757585342
Ctnna1,-0.2326361662256815,0.1489697221256909,0.5690556231292464,0.8269019923256805,0.24484528081505427,0.0124659486331818
Ppm1k,0.0880539292466921,0.6111132180550631,0.907335082359135,0.21387832261908252,0.04223229668314497,0.0102293457297458
Nmrk1,0.2618801751183733,0.3195918485399064,0.7632122057778965,0.49540430626444415,0.11735469273320677,0.01
Iars1,-0.5645480001168361,0.0061299570134314,0.0861941309616717,2.212542570978322,1.0645223046826686,0.0124156952383316
Nufip2,0.0458144902486821,0.8036421879749357,0.9594280592583398,0.09493727261593239,0.01798758438704155,0.0105210526315789
Aim2,-0.0252493816081068,0.9275542448597556,0.9863910921555644,0.03266068273244416,0.005950858396461292,0.0101587367618272
Egr2,0.0346411127992962,0.923991758836092,0.9858363521130956,0.03433190227336818,0.006195171542380303,0.0105888518920639
Ackr1,-3.433214878631316,1.2872015849294945e-35,6.612354541782814e-32,34.89035343416251,31.179643868438177,0.0101307585914543
Dusp8,0.1704107924083388,0.4955109346245907,0.8625445558672358,0.304946757334662,0.06421846162572127,0.0101115981465223
Wdr19,0.5521486012278879,0.0485993389972509,0.3256367014289711,1.3133696375648398,0.48726665313843315,0.012376
Sirpa,-0.1410083618754127,0.6033245354971559,0.9044586008313882,0.21944901280002943,0.04361130701528668,0.0101744673146959
Ndufv1,-0.0495623490147557,0.8184482695043275,0.9661752638620356,0.08700876521819552,0.014944085567920923,0.0106367996823241
Bicd2,-0.2315564036158554,0.3619121867608211,0.7904698052561248,0.44139679253737785,0.10211471480337302,0.0101562204452094
Smarce1,-0.1021712479785623,0.558200430558953,0.8902252036563508,0.2532098328611726,0.05050011432901968,0.0104357290516415
Scarb1,0.3168303053157825,0.0884501253240162,0.4458962647590495,1.0533015474067158,0.35076616568880464,0.0101413371112675
Inpp4b,-0.1734083482403726,0.8431717417631087,0.9707798468264472,0.07408395692516921,0.012879248103303563,0.0103496905751224
Ccr7,0.113892395690831,0.8638071592151848,0.9746852031666212,0.06358320085026495,0.011135626971021325,0.0117349225586091
Rara,-0.626392713935285,0.0080641065336194,0.1046093819777854,2.093443743465833,0.9804293636670065,0.0139994800927783
Dhx38,-0.0386650387776451,0.8483455739092739,0.972322215217061,0.07142720167018425,0.012189791553520095,0.0106313100461413
Acd,0.0930776043857304,0.7406125651301514,0.9458114825904166,0.1304089240440731,0.02419541775198969,0.0104714285714285
Acer2,-0.6303994414762727,0.0547806547869183,0.347131854819572,1.2613727809786273,0.4595055311353243,0.0103535714285714
Dnah10,-2.209120744992165,3.083925142869429e-06,0.0002318359530573,5.510896172266119,3.634819212878004,0.01
Atp6v0a2,-0.6002664899076574,0.0003446300124069,0.0101356738954279,3.4626469043251915,1.9941473708647972,0.0105573105897962
Tigar,0.3241580002879001,0.2943072367631104,0.7432609398235821,0.5311990588394141,0.12885868983234247,0.0101597872336723
Socs1,1.1482229606074306,0.0974915407146955,0.468472510742894,1.0110330661508136,0.3293158877707184,0.010018020331725
Mrm3,0.1452471715951098,0.6848370263673325,0.929870023078382,0.1644127671505441,0.03157775274155859,0.0107301604772612
Kmt2c,0.1930334247474421,0.2338907602037003,0.6850038969021714,0.6309869345474438,0.16430695785312827,0.0106472401289934
Nod1,0.7373510836099281,0.0016617910788804,0.0334769442047396,2.779423576817053,1.4752541915266717,0.0101294655829128
Csf3,-1.8419027996236672,0.0183624988542586,0.183956783487018,1.7360682182998046,0.7352841927382023,0.0125173877706773
Cntln,0.3773306225441507,0.0318128592176169,0.252845783085454,1.4973972964182454,0.5971442850529499,0.010495
Hspb2,0.1511290008727674,0.7780651875314886,0.9539400593697284,0.10898401560770378,0.02047891324433859,0.010180700409039
Trappc11,0.0266620533422895,0.8821701067209579,0.9784888091749449,0.054447662842007555,0.009444136936344334,0.011324313567559
Phf20,-0.0335667261226231,0.848970600735593,0.972322215217061,0.07110734881302476,0.012189791553520095,0.0103278852902837
Cdon,-0.0798409665762985,0.7636838320271713,0.9506516173889866,0.11708640376130132,0.021978608578388546,0.0103175094321672
Notch3,-0.0943518053683883,0.9252261824640294,0.9863910921555644,0.03375208586817166,0.005950858396461292,0.010740564159273
Prdm1,-0.459344320896292,0.0420433872675023,0.2974796021606685,1.3763023018653888,0.5265428079951693,0.0100006615459674
Spon1,0.0455389568579877,0.8845588718738857,0.978923928084974,0.053273257294542964,0.009251055792942227,0.0101319162672271
Atg5,0.0961444036152903,0.5987802349349041,0.903534926131578,0.22273254366695427,0.04405505513066308,0.0102418873131725
Prkab2,-0.3508418688775862,0.0886211984548571,0.4460884678325309,1.0524623811514855,0.35057900388555896,0.0111755773897281
Primpol,0.3647049358730668,0.1987758735423997,0.6446215372291549,0.7016363293112496,0.19069518851725792,0.0101599607692104
F11r,-0.0809877303350212,0.6372021625996103,0.9146078042119185,0.19572275891691437,0.038765097169516385,0.0114470758880713
Ncapd2,0.4784583240386608,0.1262790202702701,0.5289712893261866,0.8986687962196842,0.2765678992797218,0.0102122122748601
Bcl9,0.1893266034617199,0.3922477933186956,0.8083392804104483,0.40643949095889575,0.09240631659794883,0.0100944201917219
Fau,0.1583210996609378,0.6209068938401627,0.91073759056006,0.2069735182179224,0.04060673761336589,0.0149063291973003
Nop2,-0.7057170428549217,0.0106711926212254,0.1271877412882485,1.9717870407561373,0.8955547451925299,0.0107005432405391
Smg6,-0.14826371012689,0.3850004654533888,0.8042893009491902,0.414538745442886,0.09458770845726584,0.0120083389248367
Atg9b,0.2798651313251193,0.4278059387188284,0.8319138576146202,0.3687531909311224,0.07992164137691178,0.0102418873131725
Wdr36,-0.3831663858404426,0.1282359674968764,0.5333023102637451,0.8919901472461613,0.2730265349508698,0.0112546150245482
Cd160,-0.5358053628677313,0.1205976887252474,0.5192877845612707,0.9186610154420525,0.28459189338805707,0.0100055592481651
Tsr1,-0.3663859684894319,0.1809040386043428,0.6174245802803735,0.7425517375956727,0.20941608481888246,0.0105996677835402
Mlxip,-1.1806440840966763,0.0316338153567652,0.2520727654928174,1.4998484246362576,0.5984740739392407,0.0100364781266307
Ncoa6,-0.0147359870040309,0.9309515159622164,0.9869189395021918,0.031072936524960917,0.005718516603517014,0.0110058484622857
Rbm8a,-0.3623722087347731,0.1205474881578244,0.5192208128023285,0.9188418345653454,0.28464790730159834,0.0101935991402608
Ttk,-0.2853849715334517,0.7281881614240986,0.94117003168778,0.137756385921137,0.026331909885133346,0.0100920617556893
Rras,0.292665511839621,0.0938672513434904,0.458589618858994,1.0274858991239404,0.3385757806642652,0.0125871049954666
Upf3a,-0.1191968912353315,0.5692507006567202,0.8931952870245832,0.24469642616532722,0.049053577164210174,0.0116626956170593
Higd1a,0.2117767322307717,0.2852773341353132,0.7334683010275795,0.5447327325525279,0.13461865071815418,0.0100935394267181
Cdc16,-0.1342911295960517,0.4886047993735949,0.860952271112105,0.3110422714370152,0.06502092400185375,0.0100920617556893
Egr1,0.3196346811108621,0.5865047511194945,0.8981308084186298,0.23172846542974462,0.04666040583025585,0.0107301890033315
Cdc40,0.074060774239268,0.66249403753142,0.9226815213905196,0.1788180260384835,0.03494817694866949,0.0119855436650014
Uqcrfs1,-0.0574935352764945,0.7547666533477302,0.9494994887598828,0.12218729582426241,0.022505264764585156,0.0104868090620667
Chmp4b,-0.3464380610334296,0.1823635428666991,0.6195777246734346,0.7390619791345225,0.20790420457537306,0.0116471463653359
Cdk19,0.5947435719125691,0.0025354185746054,0.0466825993467669,2.5959503323325914,1.3308449698818507,0.0101557676490066
Polr2l,-0.0197310552723221,0.938306972710746,0.9878025554290942,0.027655056349782867,0.005329854660278455,0.0116966670951559
Prr3,-0.0323209821562064,0.9041132174414253,0.9811653499632886,0.04377718165815117,0.00825779738519477,0.0101249393522895
Dcun1d2,-0.1800375604109105,0.3307164657175788,0.7699423884305282,0.4805441818862192,0.1135417700519045,0.010486723270055
Gdf15,0.4076982319222744,0.3210279344656179,0.7635101403314659,0.49345717551902296,0.11718519061704827,0.01
Rpf2,-0.5275505252581585,0.1389383456562009,0.5509981587513415,0.8571778765906439,0.2588498524104078,0.0111358563383267
Tbkbp1,0.3977860487784213,0.0297594828567089,0.2427041167419746,1.526374619981975,0.6149228571119881,0.0101482669265717
Rgs4,-0.5167592833294081,0.6690517899715696,0.9238728537092736,0.17454026305682002,0.03438779364134817,0.0101164315212647
Ubn2,0.0824385438944285,0.6363094030548302,0.9144361884242836,0.19633165893468213,0.038846595252773064,0.0139925742365828
Cul7,-0.2043844175278911,0.3013908836083797,0.7500415075738377,0.5208698882471778,0.1249147019263415,0.0101495263390978
Ranbp9,0.0115995172419119,0.9486215888535796,0.9902599272385368,0.022906995841336625,0.0042507951510800885,0.0115946655831468
Efl1,-0.2650393527216094,0.270058964357058,0.7189919110918601,0.5685414021406536,0.14327599555304335,0.0101530643125724
Ift172,0.3924784736838444,0.1004714906015235,0.4726392373809767,0.9979571544716919,0.3254702271160728,0.010396
Rad9b,-0.3012331200909756,0.5331758956068678,0.8800604553549969,0.27312949286950033,0.055487493162043135,0.0101599607692104
Pln,0.3792686213712075,0.1877056400209141,0.6279485027378061,0.7265226778679384,0.20207597074344175,0.0101324204303692
Akap12,-0.2956235383995964,0.606285517888401,0.9057256801258384,0.2173228054682673,0.043003318490167496,0.0101324204303692
Tctn1,0.8813949325944123,0.0254428353052528,0.2217757550278569,1.594434493306128,0.6540859335391825,0.01055
Phrf1,0.1594893674271772,0.4311394403914048,0.8331844206357613,0.365382246315995,0.07925885933780308,0.0101916798591209
Mcl1,0.2125665036147521,0.187720378438328,0.6279485027378061,0.7264885789347617,0.20207597074344175,0.0112011940897731
Med30,0.819057187224056,0.0241097730088049,0.2149547219216961,1.6178068784440949,0.6676530102724338,0.0106976186423867
Polr3k,-0.2102364054387095,0.2578768187925198,0.7085290879678235,0.5885876959503692,0.1496423155158863,0.0100851511171718
Degs1,-0.1409537803314883,0.3588397107608808,0.7885853342688846,0.44509950205486926,0.10315130398777944,0.0103535714285714
Ctss,-0.1619506676732105,0.8754959998837014,0.9767097766184828,0.05774583385512572,0.01023446508125424,0.0107269326002138
Pold1,-0.2093117574267134,0.5534719223512283,0.8876029323644004,0.2569044059997504,0.05178127166358228,0.0114678975007419
Creb3l2,-0.7207595610353689,0.0001794201646896,0.006166373786177,3.746128749021639,2.209970153246566,0.0101324204303692
Lpar1,-0.6217071426338947,0.1749444145802499,0.6099702201575183,0.7570999186037606,0.21469136750885287,0.0103657761494845
Rtel1,0.3101333520653444,0.2049726188253302,0.6539257126433027,0.6883041501017658,0.1844715856536669,0.0104714285714285
Atp5mf,0.2333432301379117,0.4419539972627392,0.838890633306574,0.3546229337610806,0.07629465472249639,0.0103067996823241
Mapkap1,0.1541300878642285,0.3749157645329705,0.797971586369499,0.4260662978933696,0.09801257243702732,0.0100691022625167
Taf5l,-0.1730569032938254,0.308314715836858,0.7566253367081669,0.5110057459377134,0.12111911981262617,0.0101505290354751
Atp5mg,-0.4689827458428766,0.3209245442204299,0.7635101403314659,0.4935970669123794,0.11718519061704827,0.0100935394267181
Bud31,0.0098392932131637,0.965822569452157,0.9949791072074052,0.015102650174017974,0.002186038570656236,0.0106829369105528
Mboat1,0.8593648440960796,0.0020248584143206,0.0391041265953573,2.693605338883402,1.4077774097901268,0.0124451133629731
Wdr26,0.0451234525248381,0.7973498297972188,0.959112958242754,0.09835109414100981,0.01813024136679146,0.012870078797296
Mvb12b,0.1203404954620105,0.651301823997736,0.91940272968596,0.18621770556452877,0.036494211173277245,0.0107949996585149
Ptk6,0.3778398260188865,0.5654501096497515,0.8926604834882524,0.24760570737803517,0.04931369025453793,0.0100691022625167
Nup205,-0.6449129603576211,0.000869064191189,0.0206684386580465,3.060948144322818,1.6846923297493968,0.0101562204452094
Kdm3b,0.1249866915441461,0.4520110776203829,0.8436130470818543,0.34485092162566994,0.07385671220443658,0.0102737575416367
Ascc3,-0.0522865166537041,0.8059357411039082,0.9603656227670426,0.09369958399702916,0.017563394335322148,0.0101419722758492
Ephx1,0.7026277907868083,0.0049086252904793,0.0743823248294755,2.3090401193542593,1.1285302518330038,0.0122335553544341
Smurf1,0.0632660137279087,0.7097436213530102,0.9354729928073796,0.1488985018998691,0.028968746105216436,0.0103950196743976
Sde2,0.077539688588691,0.6768042220854099,0.9272139627129748,0.16953694071566955,0.032820037049271195,0.0112697355571793
Vars2,-0.2174588519090471,0.5713189791095967,0.8938278636080452,0.2431213485183758,0.04874611105113129,0.010579647183259
Phb1,-0.5196750425699783,0.0202342122759572,0.1943298594112128,1.6939136981596927,0.7114604635216735,0.0107572095882613
Itpkb,0.2205119708328215,0.2156567921823304,0.6666507119241133,0.6662368590536052,0.17610165276503015,0.0124719101123604
Pi4kb,0.027266469275584,0.8762041133928696,0.97679247614301,0.057394712331511596,0.010197694253753142,0.012475
Bpgm,0.0040842826430744,0.9854903976776892,0.9977602817568232,0.006347602998855316,0.0009737881871409854,0.0105583258227333
Ctu1,-0.3634909267917312,0.4362726254944316,0.8364515341496249,0.3602420365426052,0.07755921795462166,0.01066
Irs2,-0.3722163267404842,0.721879020572304,0.939521795966538,0.14153557957754087,0.02709314024871903,0.0107169196073735
Rpl12,-0.2548504905884505,0.2748558497175437,0.7237052043623415,0.5608950155728544,0.14043830423214768,0.0100886485952925
Kat7,-0.1588016280198854,0.3452402110103856,0.7795442196734957,0.4618786266217233,0.10815924440651031,0.0114605535394442
Prc1,0.1323739216926191,0.6729995172549028,0.9258831888138228,0.17198524729698464,0.03344380128088648,0.0100920617556893
Cnst,0.0674614758998056,0.6903134991362339,0.9315051363835102,0.16095363386498313,0.03081474603143661,0.0105573105897962
Supt3,-0.0793537434204853,0.8592040352759829,0.9743369136592748,0.0659036919634477,0.011290843488524771,0.0108105290354751
Edc3,0.2942641850646106,0.1498857589053904,0.5710480668704504,0.8242396288102626,0.243327334314554,0.0101622671217029
Ube2l3,-0.0159052807294392,0.9275831651977556,0.9863910921555644,0.03264714201773362,0.005950858396461292,0.0103244330011673
Pdk2,0.65301648444097,0.0071440146213823,0.0960701652095317,2.1460576652646455,1.017411462452014,0.0114142857142857
Rabggtb,-0.638938242803458,0.0012623522211721,0.0274388012418682,2.8988194514556223,1.5616348661946597,0.0102033892273173
Bloc1s5,0.3866172026009036,0.1308636007036422,0.5390652664204213,0.883181134288236,0.2683586501559867,0.0113485860031987
Txndc5,-0.3709767786983025,0.0474823850661296,0.3210842633848721,1.3234674743205699,0.49338097905694567,0.0107786261453019
Rps21,0.2923609122460641,0.406966805167799,0.8180207948925201,0.3904410131835786,0.08723565599581334,0.0112889206084092
Bmp6,-0.9494768290806312,0.0058510177726498,0.0832594966706434,2.2327685827041828,1.0795662188855,0.01
Tlr4,-1.700533982451099,1.1995382208975989e-08,2.174833355559164e-06,7.920985909546531,5.662574014816824,0.0128300720740767
Mtg1,0.2647914923345983,0.4677158209499058,0.8510741153418094,0.33001793940295004,0.07003261796194674,0.0106692827334559
Adrm1,-0.0072092512431101,0.9815630574217512,0.9972496389794314,0.0080817952889943,0.0011961122397514746,0.0103466422666822
Foxred1,0.1888478290535682,0.36060163523015,0.789787371563497,0.4429723082020235,0.10248981476778994,0.0102132602556059
Eme1,-0.0156271559140467,0.9686430775866844,0.9952502479290882,0.013836220874669758,0.0020677055557493857,0.0101805960525816
Ak5,-1.5457950822159228,0.0254219221663807,0.2217188695563635,1.5947916152811332,0.6541973443438962,0.0104675808484998
Psmd7,-0.1303456936884081,0.4666903484603869,0.8507851968016035,0.33097118058846425,0.07018007519068603,0.0103466422666822
Zzz3,-0.0609721988994732,0.7110013741686754,0.9360364067412827,0.1481295598985091,0.02870725923267116,0.0101505290354751
Ss18l1,0.1881601398264124,0.5355399189360704,0.8807899242160706,0.27120815148476407,0.05512766211349591,0.010294391940374
Rsad1,0.0154689769791764,0.9599640994181752,0.9946717541075362,0.017745008331392826,0.002320214630311776,0.0102045757585342
Atp6v1g1,-0.1720270571798891,0.3694500294647451,0.79628712274771,0.43244429446893,0.09893030746203027,0.0105573105897962
Itga9,-0.3795749514182129,0.4162237538866024,0.8246135838859703,0.38067313823420124,0.08374951532882857,0.0103548882432337
Taf4,0.1167421820453486,0.6203978767286749,0.9106055850908572,0.2073296972004669,0.040669690326201796,0.0104491360253426
Sart1,0.2896372500460248,0.2864029968510859,0.7348912062058085,0.5430224419889017,0.13377694940786422,0.0114717937858484
Runx2,-0.6365366265532496,0.3769565901427194,0.7986398702110002,0.42370865973309346,0.09764901247325278,0.0127973443539194
Ube2h,0.2285307647668758,0.2611563486328927,0.7112217678781743,0.5830994121294206,0.14799495968027615,0.0103244330011673
Akap7,0.046084886367655,0.8871395891024991,0.979062989405082,0.052008039686558795,0.009189366346979998,0.0100659344431236
Polg,0.1012034826748809,0.6325317415635326,0.9136673479457176,0.1989176759387043,0.039211895346940265,0.0103696071494655
Fanci,-0.73313838049806,0.1052270995060744,0.4855253983497343,0.9778724003881458,0.3137880467557106,0.0107609708502213
Rbpj,-0.0847979544719468,0.6739096413780916,0.9259896068136536,0.17139833029197085,0.03339388775522565,0.0102449492271971
Adk,0.4667382512629508,0.0306479765062011,0.2475450555225712,1.5135981939416823,0.6063457438657583,0.0104822742077925
Il18,-0.0692913824825429,0.915822418080668,0.9836045261986331,0.03818872974306112,0.0071794814597868715,0.0101487789231793
Srrm2,0.1614373815261166,0.4700056378449738,0.8518472168445127,0.3278969325530554,0.06963829118560566,0.0111578107867044
Arid4b,0.0119855227368482,0.9500388334798932,0.9911329136143224,0.02225864226763806,0.0038681015403069217,0.0106573705539336
Rpl22l1,0.054068455243225,0.8366327325548499,0.9691768043451694,0.07746514801517794,0.013596988535197285,0.0101495263390978
