Gene,Closeness Centrality
Serpinb9f,0.18801377072523137
Taf3,0.18800128806882946
Orc4,0.187976327727875
Orc6,0.187976327727875
Orc5,0.18796385004266242
Orc2,0.18796385004266242
Orc3,0.18796385004266242
Mcmdc2,0.187951374013853
Cdc7,0.187951374013853
Tm4sf19,0.187951374013853
Nbn,0.18790148645605237
Arpc2,0.18786408816378355
Marveld3,0.18784539459966892
Icos,0.18782047563378168
Kpna4,0.1877893362220777
Pdia6,0.1877768833483229
Fcgr3,0.1877768833483229
Tap2,0.1877768833483229
Hyou1,0.1877768833483229
C1qb,0.1877768833483229
Pdia4,0.1877768833483229
Ppib,0.1877768833483229
C1qa,0.1877768833483229
Uggt1,0.1877768833483229
Msr1,0.1877768833483229
C1qc,0.1877768833483229
P4hb,0.1877768833483229
Edem1,0.1877768833483229
Pdia3,0.1877768833483229
Calr4,0.1877768833483229
Fcnb,0.1877768833483229
Tapbp,0.1877768833483229
Tap1,0.1877768833483229
Atp2a2,0.1877768833483229
Kpna3,0.18776443212603336
Kpna6,0.1877395346345362
Kif5c,0.18770842205380728
Kif5b,0.18770842205380728
Galp,0.18767731978345106
Ctsl,0.18767110056617353
Ranbp1,0.1876586633680844
Flt4,0.1876586633680844
Fgfr2,0.18763379391662255
Xrcc1,0.18751575398269713
Exoc2,0.1874971296734123
Gzmb,0.18748471552240933
Ppfia3,0.18747850906334146
Msh3,0.18744127893643406
Mob1b,0.1874226694173948
Atp6v1b1,0.18737926157310147
Mlh1,0.18737306209381038
Mlh3,0.18737306209381038
Tyms,0.18735446611702455
Poldip2,0.18732348102356428
Rrm1,0.18724915859763328
Nectin4,0.1871439693934776
Sf3b1,0.187051253485663
Il12b,0.18702036859472357
Mitf,0.1870018425552392
Bmp1,0.1870018425552392
Wrap53,0.18698332018573094
Pdha2,0.18695245772242494
Pkp4,0.18692777508616099
Dsg1a,0.18692777508616099
Dsg3,0.18692777508616099
Pkp2,0.18692777508616099
Dsc2,0.18692777508616099
Dsc1,0.18692777508616099
Dsg2,0.18692777508616099
Dsg1b,0.18692777508616099
Dsc3,0.18692777508616099
Pkp1,0.18692777508616099
Yju2b,0.18692777508616099
Dsg1c,0.18692777508616099
Gata1,0.1868660970002118
Taf1,0.1868476015105714
Topbp1,0.1868414371609455
Shbg,0.18681678382930625
Skap1,0.18681062151291128
Apbb1ip,0.18681062151291128
Tek,0.18675517895417704
Flt1,0.18675517895417704
Cpeb1,0.1867490207012273
Ldhc,0.18673054837895806
Gapdhs,0.18673054837895806
Ldhb,0.18673054837895806
Eno4,0.18673054837895806
Pgd,0.18673054837895806
Pgls,0.18673054837895806
Ldhal6b,0.18673054837895806
Crabp2,0.18670592429978633
Nup50,0.18668746050189275
Slc25a1,0.1866505438595155
Cav3,0.18664439250520445
Cd27,0.18663209101286599
Klrb1c,0.18663209101286599
Mgrn1,0.18654602594899103
Grk2,0.18654602594899103
Evc,0.18654602594899103
Megf8,0.18654602594899103
Kif7,0.18654602594899103
Grk3,0.18654602594899103
Evc2,0.18654602594899103
Mosmo,0.18654602594899103
Kif3a,0.18654602594899103
Klrd1,0.18653373741923582
Klrc1,0.18653373741923582
Tln1,0.18652145050836277
Tln2,0.18652145050836277
Eln,0.18650302317675752
Cebpz,0.1864600402260369
Upf1,0.18644162502585654
Smg1,0.18644162502585654
Smg7,0.18644162502585654
Smg6,0.18644162502585654
Herc2,0.18640480553569283
Eif1a,0.18634960355978475
Eif3j2,0.18634960355978475
Eif1ax,0.18634960355978475
Eif1ad2,0.18634960355978475
Eif1ad3,0.18634960355978475
Ggt1,0.18631894992056253
Ctss,0.18623317335696873
Ctsd,0.18623317335696873
Tcea1,0.18620868027176363
Pan2,0.18617195272141415
Syncrip,0.18615971342401613
Hnrnpa3,0.18615971342401613
Elavl1,0.18615971342401613
Pabpc6,0.18615971342401613
Larp1,0.18615971342401613
Csde1,0.18615971342401613
Lsm14a,0.18615971342401613
Atxn2l,0.18615971342401613
Tnrc6c,0.18615971342401613
Atxn2,0.18615971342401613
Tia1,0.18615971342401613
Parn,0.18615971342401613
Eif4g3,0.18615971342401613
Larp4,0.18615971342401613
Pabpn1,0.18615971342401613
Stau2,0.18615971342401613
Cpeb2,0.18615971342401613
Havcr2,0.18607408338104278
Magea3,0.18606185694807212
Pms1,0.18603129789394668
Pwp1,0.18594578592065597
Fancc,0.18594578592065597
Dpy30,0.1859213683656288
Ola1,0.185903059407347
Hba-a2,0.185903059407347
Snrnp27,0.185903059407347
Aox1,0.18587865307159707
Col5a3,0.18582985962020668
Xrcc4,0.18579937671944552
Nhej1,0.18579937671944552
Snrnp40,0.18576281043675727
Lig4,0.18572016796043217
Prkdc,0.18572016796043217
Xpc,0.18572016796043217
Dclre1c,0.18572016796043217
Xrcc5,0.18572016796043217
Cul4a,0.18571407777620655
Cul4b,0.18571407777620655
Wnt6,0.18571407777620655
Wnt10a,0.18571407777620655
Npy,0.18569580961982488
Khdc3,0.18569580961982488
2300002M23Rik,0.18569580961982488
Ctsa,0.18562277291987608
Bglap,0.18557411369635685
Efnb3,0.18557411369635685
Atp5mc1,0.18550117267557872
Morf4l1,0.1854707975040255
Ghr,0.18541614725593958
Pirb,0.18541614725593958
Lair1,0.18541614725593958
Gh,0.18541614725593958
Kir3dl2,0.18541614725593958
Pira13,0.18541614725593958
Eef1a2,0.18541614725593958
Pira2,0.18541614725593958
Cd72,0.18541614725593958
Sirpa,0.18541614725593958
Lilrb4a,0.18541614725593958
Lilra6,0.18541614725593958
Lilra5,0.18541614725593958
Pira12,0.18541614725593958
Elmo1,0.18539793766279566
Pdcd10,0.1853918685932113
Itgb1bp1,0.1853918685932113
Med17,0.18537973164600388
Med6,0.18537973164600388
Med7,0.18537973164600388
Med11,0.1853736637683028
Gtf2f2,0.1853736637683028
Med8,0.1853736637683028
Med19,0.1853736637683028
Gtf2b,0.1853736637683028
Gtf2e1,0.1853736637683028
Med24,0.1853736637683028
Med4,0.1853736637683028
Gtf2e2,0.1853736637683028
Med31,0.1853736637683028
Med28,0.1853736637683028
Med22,0.1853736637683028
Med27,0.1853736637683028
Med18,0.1853736637683028
Gtf2h2,0.1853736637683028
Med21,0.1853736637683028
Med16,0.1853736637683028
Gtf2a1,0.1853736637683028
Med20,0.1853736637683028
Med30,0.1853736637683028
Med10,0.1853736637683028
Med15,0.1853736637683028
Gtf2h5,0.1853736637683028
Gtf2a2,0.1853736637683028
Med23,0.1853736637683028
Mnat1,0.1853736637683028
Klb,0.18536759628781813
Flna,0.1853372648422757
Plat,0.18530088020761767
Plau,0.18530088020761767
Gars1,0.18530088020761767
Tcl1b5,0.1852887551704701
Tcl1b3,0.18528269324692204
Ppp1r3c,0.1852523895778816
Gbe1,0.1852523895778816
Pygm,0.1852523895778816
Pygb,0.1852523895778816
Ppp1r3a,0.1852523895778816
Gyg1,0.1852523895778816
Ppp1r3e,0.1852523895778816
Agl,0.1852523895778816
Ppp1r3d,0.1852523895778816
Ppp1ca,0.1852523895778816
Sox12,0.1852523895778816
Pygl,0.1852523895778816
Ppp1r3f,0.1852523895778816
Ugp2,0.1852523895778816
Ppp1r3b,0.1852523895778816
Ppp1cb,0.1852523895778816
Gmnn,0.18522209581977428
Stag1,0.18520392432013535
Smc1a,0.18520392432013535
Nipbl,0.18520392432013535
Stag2,0.18520392432013535
Smc3,0.18520392432013535
Rad21,0.18520392432013535
Taf2,0.1851797011995363
Cxcl13,0.18517364640941078
Nprl2,0.18517364640941078
Szt2,0.18517364640941078
Wdr24,0.18517364640941078
Serpinh1,0.18517364640941078
Bmt2,0.18517364640941078
Wdr59,0.18517364640941078
Nprl3,0.18517364640941078
Kics2,0.18517364640941078
Depdc5,0.18517364640941078
Mios,0.18517364640941078
Tmod3,0.1851675920152172
Espn,0.1851675920152172
Prcc,0.1851675920152172
Crtap,0.185125222338697
P3h1,0.185125222338697
Col5a1,0.18508287204762963
Col5a2,0.18508287204762963
Col3a1,0.18508287204762963
Col6a3,0.1850768235877588
Gp6,0.1850768235877588
Col11a1,0.18507077552319923
Pls3,0.1850586805798588
Coro1b,0.1850586805798588
Eef1e1,0.1850586805798588
Col12a1,0.18505263370100047
Med26,0.18504658721729844
Kdm6b,0.18504658721729844
Tmpo,0.18504054112871396
Guca2b,0.18504054112871396
Fate1,0.18504054112871396
Syne2,0.18504054112871396
Bclaf1,0.18504054112871396
Sun2,0.18504054112871396
Tmem43,0.18504054112871396
Tmem201,0.18504054112871396
Syne1,0.18504054112871396
Guca2a,0.18504054112871396
Lmo7,0.18504054112871396
Gucy2c,0.18504054112871396
Lemd2,0.18504054112871396
Col27a1,0.18503449543520825
Lox,0.18502845013674266
Sparc,0.18502845013674266
Ddr2,0.18502845013674266
Adamts2,0.18502845013674266
Pcolce,0.18502845013674266
Grik5,0.18502240523327843
Itga2b,0.1850163607247768
Tomm40l,0.1849861441053542
Akap13,0.18493781803825293
Npc1l1,0.18491366447204816
Slf1,0.18491366447204816
Serpinf1,0.18489555343733002
Kmt2c,0.1848774459499696
Snapc3,0.18480505145326867
Gad2,0.18480505145326867
Xirp2,0.18476284750702787
Top2b,0.1846965659519753
Calb2,0.18464237095022884
Kri1,0.18461829449033182
Acadvl,0.18455211658961185
Epb41,0.18451002807667358
Uxt,0.1844980063130512
Polr3e,0.1844980063130512
Polr1d,0.1844980063130512
Polr2m,0.1844980063130512
Uri1,0.1844980063130512
Polr3d,0.1844980063130512
Pfdn2,0.1844980063130512
Tcea3,0.1844980063130512
Polr3f,0.1844980063130512
Ints6,0.1844980063130512
Ints3,0.1844980063130512
Polr3h,0.1844980063130512
Polr3gl,0.1844980063130512
Ints5,0.1844980063130512
Nelfcd,0.1844980063130512
Nelfa,0.1844980063130512
Pdrg1,0.1844980063130512
Dnaaf10,0.1844980063130512
Polr1g,0.1844980063130512
Polr1f,0.1844980063130512
Polr3c,0.1844980063130512
Tcea2,0.1844980063130512
Polr3k,0.1844980063130512
Rpap2,0.1844980063130512
Crcp,0.1844980063130512
Pfdn6,0.1844980063130512
Gpn1,0.1844980063130512
Ccl28,0.1844980063130512
Polr3g,0.1844980063130512
Rrn3,0.1844980063130512
Polr1h,0.1844980063130512
Ccl21f,0.18445594247420183
Cxcl14,0.18445594247420183
Ccl1,0.18445594247420183
Ppbp,0.18445594247420183
Ccl21a,0.18445594247420183
Ccl25,0.18445594247420183
Dnajb11,0.18442590861617228
Pdcl3,0.18440188857076775
Stk24,0.18440188857076775
Cct8l1,0.18440188857076775
Pfdn5,0.18440188857076775
Bbs10,0.18440188857076775
Cttnbp2,0.18440188857076775
Dnajc9,0.18440188857076775
Traf3ip3,0.18440188857076775
Pfdn1,0.18440188857076775
Cct6b,0.18440188857076775
Ogg1,0.18438988089423125
Ung,0.18438988089423125
Mutyh,0.18438988089423125
Casq1,0.18437787478139792
ND4,0.18429387574960684
Ndufv1,0.18429387574960684
Ndufa13,0.18429387574960684
Ndufs7,0.18429387574960684
Ndufs5,0.18429387574960684
Ndufb10,0.18429387574960684
Ndufa3,0.18429387574960684
Ndufv3,0.18429387574960684
Ndufc2,0.18429387574960684
Uqcr11,0.18425789958958286
Ndufb11,0.18425789958958286
Ndufb7,0.18425789958958286
Cox6b1,0.18425789958958286
Cox6a1,0.18425789958958286
Ndufa1,0.18425789958958286
Ndufa10,0.18425789958958286
ND4L,0.18425789958958286
Atp5mf,0.18425789958958286
ND5,0.18425789958958286
ND2,0.18425789958958286
Ndufb1,0.18425789958958286
Ndufa7,0.18425789958958286
Cox7b,0.18425789958958286
Ndufc1,0.18425789958958286
Cox4i1,0.18425789958958286
COX1,0.18425789958958286
Cox6c,0.18425789958958286
Cox6a2,0.18425789958958286
Ndufa4,0.18425789958958286
Cox7c,0.18425789958958286
CYTB,0.18425789958958286
Ndufb11b,0.18425789958958286
Ndufb3,0.18425789958958286
ND6,0.18425789958958286
ND3,0.18425789958958286
Cox7a1,0.18425789958958286
Tbxas1,0.18424591065734333
Cox4i2,0.18424591065734333
Yjefn3,0.18424591065734333
COX3,0.18424591065734333
Atp5pf,0.18424591065734333
Atp5me,0.18424591065734333
Fzd7,0.18415005533541715
Wif1,0.18415005533541715
Fzd6,0.18415005533541715
Dkk4,0.18415005533541715
Wls,0.18415005533541715
Cer1,0.18415005533541715
Notum,0.18415005533541715
Fzd10,0.18415005533541715
Fzd3,0.18415005533541715
Dkk2,0.18415005533541715
Porcn,0.18415005533541715
Sfrp5,0.18415005533541715
Fzd8,0.18415005533541715
Sfrp2,0.18415005533541715
Ryk,0.1841261070871129
Ipo4,0.1841141352986157
Prpf8,0.1840542997005336
Yy1,0.1840542997005336
Snrnp200,0.1840542997005336
Sf3a2,0.18404831827972504
Snrpb2,0.1840363566043421
Srrm2,0.1840363566043421
Snrpa1,0.1840363566043421
Sf3b4,0.1840363566043421
Bcl2l11,0.18401243791745198
Bak1,0.18401243791745198
Bcl2l2,0.18401243791745198
Mcmbp,0.18401243791745198
Pmaip1,0.18401243791745198
Mcl1,0.18401243791745198
Bcl2a1a,0.18401243791745198
Wars2,0.18396461919069088
Cdkal1,0.1839586435972656
Tpm4,0.1839347451050802
Fcgr4,0.1839347451050802
Yes1,0.18391682531047376
Ndufaf3,0.1839108528215048
Ndufaf1,0.1839108528215048
Ndufaf4,0.1839108528215048
Map3k13,0.18389293768176831
Map3k12,0.18389293768176831
Ppm1a,0.18389293768176831
Map3k10,0.18389293768176831
Map3k20,0.18389293768176831
Acad9,0.18389293768176831
Wdr62,0.18389293768176831
Gadd45b,0.18389293768176831
Ndufaf5,0.18389293768176831
Fah,0.1838750260319941
Ndufaf2,0.18386905625744032
Foxred1,0.18386905625744032
Ndufb2,0.18386905625744032
Ndufa4l2,0.18386905625744032
Cdc40,0.18385711787116252
Pwwp3b,0.18385114925936302
Fdx1,0.18385114925936302
Fdx2,0.18385114925936302
Pwwp4d,0.18385114925936302
Pwwp4c,0.18385114925936302
Chchd3,0.18385114925936302
Pwwp4b,0.18385114925936302
Pwwp3a,0.18385114925936302
Pwwp4a,0.18385114925936302
Pnp2,0.18382727868688065
Pnp,0.18382727868688065
Tcerg1,0.18382131201225027
Snrpn,0.183785520096882
Sf3b5,0.183785520096882
Sf3b2,0.18377359255558356
Rbmx2,0.18377359255558356
Sf3b3,0.18377359255558356
Sf3a3,0.18377359255558356
Snip1,0.18377359255558356
Bud13,0.18377359255558356
Phf5a,0.18377359255558356
Agtr1a,0.18376762936548183
Prpf38a,0.18372589786814011
Chga,0.18366631431118594
Pard3,0.183594865036646
Faap100,0.18358891343962067
Cwc22,0.183577011403093
Dhx38,0.18355321195907884
Cwc27,0.18355321195907884
Dhx16,0.18355321195907884
Bcl6,0.18344024881888443
Urb1,0.18344024881888443
Tarbp1,0.18344024881888443
Mdn1,0.18344024881888443
Xab2,0.18338085036380594
Rbm22,0.18338085036380594
Plrg1,0.18336897528850313
Bud31,0.18336897528850313
Yju2,0.18336897528850313
Ephb3,0.18336303832757297
Dcp2,0.1833452297512195
Isy1,0.18333335928864133
Aqr,0.18333335928864133
Syf2,0.18332149036304077
Cwf19l2,0.18332149036304077
Dhx8,0.18332149036304077
Ppil1,0.18332149036304077
Tcerg1l,0.18326809920993525
Pdgfd,0.18319103353664626
Pdgfa,0.18319103353664626
Slu7,0.1831081121855029
Cwc25,0.18306076225184792
Rnf113a1,0.18306076225184792
Rnf113a2,0.18306076225184792
Dnajc19,0.18304892859450592
Timm50,0.18304892859450592
Prpf18,0.18301343680030435
Lsm5,0.18289523015615755
Lsm3,0.18289523015615755
Sart1,0.18289523015615755
Lsm7,0.18289523015615755
Lsm6,0.18289523015615755
Egr2,0.18288341788954107
Lsm10,0.18288341788954107
Egr3,0.18288341788954107
Nr4a2,0.18288341788954107
Jund,0.18288341788954107
Atf3,0.18288341788954107
Junb,0.18288341788954107
Acat2,0.18278307519317774
Kat8,0.18260038051863353
Adh1,0.1825768336111873
Odc1,0.18256506243465456
Cyp7a1,0.18254740851551762
Adh5,0.18254740851551762
Fabp5,0.18252387526703037
Atp4a,0.182506229312153
Atp12a,0.182506229312153
Chaf1a,0.18245331191319003
Esrrb,0.1824180506920511
Fbxw7,0.1824180506920511
Rfc3,0.18236518440783833
Gins1,0.18236518440783833
Pole2,0.18236518440783833
L1cam,0.18233582748826205
Arhgef11,0.1823123487569347
Mettl1,0.18230648001884497
Cblb,0.1822888760713731
Neu1,0.18224781341224197
Qprt,0.18223608462159857
Atic,0.1822184942659401
Snf8,0.18221263156865672
Adss2,0.18218918455156566
Adss1,0.18218918455156566
Suclg2,0.18214230861561828
Srebf2,0.1821013119545151
Synj1,0.1820954567951326
Twf1,0.18208960201226349
Ripor2,0.18208960201226349
Grxcr2,0.18208960201226349
Fscn2,0.18208960201226349
Myo7a,0.18208960201226349
Pls1,0.18208960201226349
Tprn,0.18208960201226349
Epb41l1,0.18208960201226349
Clic5,0.18208960201226349
Anxa1,0.1820778935759201
Rab8b,0.18206033374434755
Cab39l,0.18204862907150404
Cd226,0.18204862907150404
Cab39,0.18204862907150404
Stradb,0.18204862907150404
Nuak1,0.18204277729943488
Camkk2,0.18204277729943488
Cyp51,0.1819842802630276
Pah,0.1819842802630276
Dbt,0.181949200083063
Flnc,0.1819199769292801
Flnb,0.1819199769292801
Itga9,0.18187908028086
Iars1,0.18187908028086
Madcam1,0.18187908028086
Kars1,0.18187908028086
Mars1,0.18187908028086
Lars1,0.18187908028086
Las1l,0.1818557190220737
Gsc,0.18176816772428087
Atp5mc3,0.18174483494706264
Ncan,0.18173317080465357
Bcap31,0.18170984701079407
Atf6,0.1816457374361864
Tmbim6,0.1816457374361864
Phf12,0.18157002987353463
Sec13,0.18155256785873625
Vcp,0.18151765390337882
Abl1,0.18151765390337882
Mmp12,0.18149438539243104
Hspg2,0.1814594938092092
Ddc,0.1814129925615164
Brcc3dc,0.18130264755851774
Brcc3,0.18130264755851774
Vip,0.18125042571162447
Cck,0.18125042571162447
Calb1,0.18125042571162447
Fgfr3,0.18120982951350012
Slc6a3,0.18116345612057896
Kat7,0.18114607221678028
Aimp1,0.18114027832353813
Rars1,0.18114027832353813
Aimp2,0.18114027832353813
Dars1,0.18114027832353813
Prkd3,0.18108235976931794
Prkd2,0.18108235976931794
Tfrc,0.18104183881418767
Spr,0.18103026472910813
Qdpr,0.18103026472910813
Chtf18,0.18098976708272088
Faap24,0.18093772529665875
Fancf,0.18093772529665875
Yars1,0.18093772529665875
Fancb,0.18093772529665875
Vars1,0.18090882612315665
Wars1,0.18090882612315665
Aars1,0.18090882612315665
Mars2,0.18090882612315665
Yars2,0.18090882612315665
Iars2,0.18090882612315665
Nars1,0.18090882612315665
Itsn1,0.18088571343017723
Sars1,0.18087993617966844
Cars1,0.18087993617966844
Prf1,0.18087993617966844
Sars2,0.18087993617966844
Hpgds,0.1808683827856866
Itsn2,0.18083950575679084
Bcar1,0.18082795752691397
Kidins220,0.18082795752691397
Dock5,0.18082795752691397
Rhoq,0.18082795752691397
Bcr,0.18082795752691397
Elmo2,0.18082795752691397
Rapgef1,0.18082795752691397
Terf1,0.18077600873932007
Pot1b,0.18077600873932007
Terf2,0.18077600873932007
Tpp1,0.18077600873932007
Rtel1,0.18077600873932007
Pot1a,0.18077600873932007
Terf2ip,0.18077600873932007
Dmrt2,0.18077600873932007
Tnks,0.18077600873932007
Acd,0.18077600873932007
Trim17,0.18077600873932007
Nop10,0.18077600873932007
Cbx1,0.18077023849422003
Alkbh6,0.18075292996889503
Zc3h13,0.18072985709042058
Med13,0.18072985709042058
Med9,0.18072985709042058
Qki,0.18072985709042058
Med13l,0.18072985709042058
Med12l,0.18072985709042058
Cdk8,0.18072985709042058
Cdk11b,0.18072985709042058
Cdk19,0.18071832285995976
Cox7a2l,0.18070679010164067
Trip4,0.1806952588151815
Rad50,0.18063762445092557
Smc6,0.18063762445092557
Gstt3,0.18060306147667002
Gss,0.18060306147667002
Chac2,0.18060306147667002
Chac1,0.18060306147667002
Wbp11,0.18052822038779187
Pqbp1,0.18052822038779187
Asl,0.18049369926332723
Idh3a,0.18049369926332723
Alox8,0.18047644365154297
Alox15,0.18047644365154297
Alox5,0.18047644365154297
Serpina3c,0.1804649417432101
Runx1t1,0.1804649417432101
Serpina3m,0.1804649417432101
Irf8,0.1804649417432101
Pml,0.1804649417432101
Fli1,0.1804649417432101
Cbfa2t3,0.1804649417432101
Serpina3n,0.1804649417432101
Serpina3g,0.1804649417432101
Myb,0.1804649417432101
Serpina3k,0.1804649417432101
Csf3r,0.1804649417432101
Irf1,0.1804649417432101
Tal1,0.1804649417432101
Cd14,0.1804649417432101
Gata2,0.1804649417432101
Epha1,0.1804649417432101
Epha4,0.1804649417432101
Ephb4,0.1804649417432101
Srf,0.1804649417432101
Csta1,0.18044194232413874
Lamp2,0.18044194232413874
Stfa2,0.18044194232413874
Stfa2l1,0.18044194232413874
Lgmn,0.18044194232413874
Nars2,0.18039021505925845
Shmt2,0.18038446941602174
Nudt12,0.18037872413878456
Nampt,0.18037872413878456
Nmnat1,0.18037872413878456
Nmnat3,0.18037872413878456
Nmnat2,0.18037872413878456
Naprt,0.18037872413878456
Dars2,0.1803557466891315
Vars2,0.1803500032413674
Rars2,0.1803500032413674
Cars2,0.1803500032413674
Pars2,0.1803500032413674
Lars2,0.1803500032413674
Cep290,0.1803212914886942
Scnn1g,0.1803155502351445
Gng14,0.1802983286678367
Gng12,0.1802983286678367
C3,0.18028111038980768
Bik,0.1802294752819724
Ggcx,0.18020653583814616
Wdr25,0.1802008018895704
Srxn1,0.18019506830587734
Vkorc1l1,0.18019506830587734
Vkorc1,0.18019506830587734
Gatb,0.1801778697437458
Qrsl1,0.1801778697437458
Gatc,0.1801778697437458
Gnaq,0.18013202295755149
Dut,0.18009765317641097
Gphn,0.18006329650850245
Slx1b,0.18004612308966522
C1d,0.18000606451546053
Ahi1,0.1799889020112957
Cc2d2a,0.1799889020112957
Ifit1,0.17998318190381424
Ifit1bl2,0.17998318190381424
Ifit1bl1,0.17998318190381424
Ppp6c,0.17998318190381424
Ebi3,0.17997746215989507
Chmp2b,0.17988599567339258
Dock2,0.17984600831328737
Tom1l2,0.17982887631490868
Tom1,0.17982887631490868
Lpar2,0.1798003302363775
Gsta4,0.1797375607536075
Vta1,0.17970334132271676
Maob,0.17968053560663153
Cox7a2,0.17965773567824822
Fermt3,0.17963494153536394
Apobec3,0.1796064569892623
Coa6,0.1796064569892623
Cox8b,0.1796064569892623
Cox6b2,0.1796064569892623
Pmpca,0.1796064569892623
Cox8a,0.1796064569892623
Slc25a3,0.1796064569892623
Trir,0.1796064569892623
2310022B05Rik,0.1796064569892623
Cox7b2,0.1796064569892623
Cycs,0.1796064569892623
Aicda,0.1796064569892623
Cox15,0.1796064569892623
Atp5mk,0.1796064569892623
Higd1a,0.1796064569892623
Atp5mg,0.1796064569892623
Jam3,0.17959506570005135
Glud1,0.17959506570005135
Cavin1,0.17959506570005135
Itgad,0.17959506570005135
Cd53,0.17958937059728614
Icam5,0.17958937059728614
Cdc5lrt4,0.17954951498907548
Cdc5lrt7,0.17954951498907548
Gm45140,0.17954951498907548
Ctnnbl1,0.17954951498907548
Cdc5lrt6,0.17954951498907548
Cdc5lrt8,0.17954951498907548
Cdc5lrt10,0.17954951498907548
Cdc5lrt5,0.17954951498907548
Cdc5lrt9,0.17954951498907548
Cdc5lrt1,0.17954951498907548
Batf3,0.17952674829726173
Ift20,0.17949260908295572
Tdo2,0.1794584828501622
Sde2,0.17941300138710697
Tfip11,0.17939026929950647
Afg3l2,0.17938458717764463
Pon1,0.17935618196685515
Srrm3,0.17929939852420118
Kpna7,0.17929372215738812
H1f0,0.17929372215738812
Kpna2rt,0.17929372215738812
Snupn,0.17929372215738812
Ipo8,0.17929372215738812
Ipo7,0.17929372215738812
P2rx2,0.17928804614997526
P2rx3,0.17928804614997526
P2rx1,0.17928804614997526
Tpo,0.17927669521321363
Gdi1,0.17926534571364328
Grik1,0.1792539976509913
Cacng2,0.1792539976509913
Grik4,0.1792539976509913
Grik2,0.1792539976509913
Pdyn,0.17924265102498477
P2rx6,0.17924265102498477
P2rx7,0.17924265102498477
Cyp4f18,0.17921996208181704
Arf4,0.17918593943508887
Rab11a,0.17918593943508887
Wdr41,0.17918593943508887
Sytl4,0.17918593943508887
Rilpl2,0.17918593943508887
Exoc6,0.17918593943508887
Odf2,0.17918593943508887
Rab3il1,0.17918593943508887
Exoc1,0.17918593943508887
Rab3ip,0.17918593943508887
Cep164,0.17918593943508887
Exoc4,0.17918593943508887
Ehbp1,0.17918593943508887
Micall2,0.17918593943508887
Ccp110,0.17918593943508887
Optn,0.17918593943508887
Tbc1d1,0.17918593943508887
Myo5b,0.17918593943508887
Lax1,0.17918593943508887
Myo5a,0.17918593943508887
Mical3,0.17918593943508887
Ehd1,0.17918593943508887
Rab39b,0.17918593943508887
Rph3a,0.17918593943508887
Exoc3,0.17918593943508887
Rilpl1,0.17918593943508887
Gdi2,0.17918593943508887
Psmd14,0.17918027024979968
Smarcad1,0.1791292637204396
Zfp354c,0.1791292637204396
Zfp708,0.1791292637204396
Trim24,0.1791292637204396
Zfp445,0.1791292637204396
Zfp746,0.1791292637204396
Zfp809,0.1791292637204396
Chd3,0.1791292637204396
Psmd13,0.17904431734012263
Psmc2,0.17904431734012263
Psmc1,0.17904431734012263
Psma4,0.17904431734012263
Psma1,0.17904431734012263
Uchl5,0.17904431734012263
Psma3,0.17904431734012263
Psmd12,0.17904431734012263
Psmd11,0.17904431734012263
Psma5,0.17904431734012263
Psma6,0.17904431734012263
Psmd7,0.17904431734012263
Psma8,0.17904431734012263
Psmd1,0.17904431734012263
Psma2,0.17904431734012263
Psmb2,0.17904431734012263
Psmd8,0.17904431734012263
Psmb8,0.17904431734012263
Psmb6,0.17904431734012263
Psmc4,0.17904431734012263
Psmc3,0.17904431734012263
Psmc6,0.17904431734012263
Usp14,0.17904431734012263
Psmb1,0.17904431734012263
Psmb9,0.17904431734012263
Adrm1,0.17904431734012263
Psmc5,0.17904431734012263
Psma7,0.17904431734012263
Psmd4,0.17904431734012263
Psmb10,0.17904431734012263
Psmd3,0.17904431734012263
Psmb3,0.17904431734012263
Psmb5,0.17904431734012263
Sem1,0.17904431734012263
Psmd6,0.17904431734012263
Psmb7,0.17904431734012263
Gm973,0.17904431734012263
Gdf15,0.17901601978080095
Nup35,0.17901036134227075
Aaas,0.17901036134227075
Adgrb3,0.17901036134227075
Nup133,0.17901036134227075
Nup85,0.17901036134227075
Nup160,0.17901036134227075
Xpo6,0.17901036134227075
Mcm3ap,0.17901036134227075
Adgrb1,0.17901036134227075
Ncoa5,0.17901036134227075
Bicd2,0.17901036134227075
Nup210,0.17901036134227075
Gle1,0.17901036134227075
Rsph4a,0.17901036134227075
Ndc1,0.17901036134227075
Nup37,0.17901036134227075
Rsph6a,0.17901036134227075
Nxt1,0.17901036134227075
Tpr,0.17901036134227075
Nfatc2ip,0.17901036134227075
Rae1,0.17901036134227075
Sae1,0.17901036134227075
Nup62cl,0.17901036134227075
Adgrd1,0.17901036134227075
Adgrb2,0.17901036134227075
Nup43,0.17901036134227075
Nxf1,0.17901036134227075
Nup155,0.17901036134227075
Nup42,0.17901036134227075
Nup58,0.17901036134227075
Nup205,0.17901036134227075
Nup188,0.17901036134227075
Nsmce2,0.17901036134227075
Nup88,0.17901036134227075
Ccn4,0.178919874949781
Avpr1a,0.17880125029315586
Gpr55,0.17880125029315586
Rasa2,0.17880125029315586
Avpr1b,0.17880125029315586
Agtr1b,0.17880125029315586
Lpar3,0.17880125029315586
Lpar4,0.17880125029315586
Adra1a,0.17880125029315586
Adra1b,0.17880125029315586
F2r,0.17880125029315586
Ednra,0.17880125029315586
Adgrg1,0.17880125029315586
Adra1d,0.17880125029315586
Lpar6,0.17880125029315586
